node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;20.7341;24.5617;0;5.25;4;4;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;4.8148;36.5149;0;5.25;0;3;0;3;15.0;-82.0;1;14441.143520128358;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;4.5974;33.841;0;5.25;0;3;0;3;15.0;-82.0;1;14441.143520128358;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;4.8739;9.4081;0;5.25;0;1;0;7;15.0;-82.0;1;11896.962271418626;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;4.1339;11.7415;0;5.25;0;1;0;7;15.0;-82.0;1;11896.962271418626;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;28.8573;30.1725;0;5.25;4;0;0;1;15.0;-82.0;1;15527.387234240905;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;25.888;30.1521;0;5.25;4;0;0;1;15.0;-82.0;1;15527.387234240905;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;12.2444;27.2428;0;5.25;0;4;4;7;15.0;-82.0;1;6501.83178597336;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;13.011;31.655;0;5.25;0;4;4;7;15.0;-82.0;1;6501.83178597336;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;21.8668;3.3976;0;5.25;0;5;0;7;15.0;-82.0;1;9486.309177174497;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;20.2824;0.5645;0;5.25;0;5;0;7;15.0;-82.0;1;9486.309177174497;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;32.4768;11.961;0;5.25;4;4;0;7;15.0;-82.0;1;8723.06483276633;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;28.0851;9.9782;0;5.25;4;4;0;7;15.0;-82.0;1;8723.06483276633;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;11.9677;1.8995;0;5.25;4;2;0;7;15.0;-82.0;1;4529.339176199877;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;9.3231;1.7349;0;5.25;4;2;0;7;15.0;-82.0;1;4529.339176199877;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;39.9895;2.3164;0;5.25;0;2;0;3;15.0;-82.0;1;9629.923862539119;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;39.8593;-1.386;0;5.25;0;2;0;3;15.0;-82.0;1;9629.923862539119;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;15.0379;39.8108;0;5.25;0;4;0;7;15.0;-82.0;1;7870.599749499549;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;12.2278;37.6929;0;5.25;0;4;0;7;15.0;-82.0;1;7870.599749499549;12000;64;0;10;0.0;1;1;16;5
