node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.6786;19.7543;0;5.25;4;4;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;4.0795;13.2922;0;5.25;4;6;6;6;15.0;-82.0;1;7773.673562054917;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;7.3011;12.9156;0;5.25;4;6;6;6;15.0;-82.0;1;7773.673562054917;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;32.8397;39.7374;0;5.25;4;6;4;7;15.0;-82.0;1;15632.000567821053;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;33.3058;35.727;0;5.25;4;6;4;7;15.0;-82.0;1;15632.000567821053;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;37.1203;18.3605;0;5.25;0;2;0;3;15.0;-82.0;1;11510.63725207024;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;35.7043;18.1161;0;5.25;0;2;0;3;15.0;-82.0;1;11510.63725207024;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;38.8796;0.1734;0;5.25;0;2;0;3;15.0;-82.0;1;10760.536169596588;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;42.3686;3.4386;0;5.25;0;2;0;3;15.0;-82.0;1;10760.536169596588;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;19.4798;30.19;0;5.25;0;0;0;3;15.0;-82.0;1;4380.8602962583445;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;16.5794;27.258;0;5.25;0;0;0;3;15.0;-82.0;1;4380.8602962583445;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;9.0309;31.6163;0;5.25;0;4;4;7;15.0;-82.0;1;9836.988149785171;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;4.0568;31.6268;0;5.25;0;4;4;7;15.0;-82.0;1;9836.988149785171;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;21.6965;4.91;0;5.25;0;6;0;7;15.0;-82.0;1;12104.17022372908;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;24.5513;1.3873;0;5.25;0;6;0;7;15.0;-82.0;1;12104.17022372908;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;11.8615;1.8847;0;5.25;0;1;1;1;15.0;-82.0;1;16354.537268297305;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;9.7401;6.3846;0;5.25;0;1;1;1;15.0;-82.0;1;16354.537268297305;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;30.7805;27.0625;0;5.25;0;6;4;7;15.0;-82.0;1;10507.293169230372;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;32.0361;26.3697;0;5.25;0;6;4;7;15.0;-82.0;1;10507.293169230372;12000;64;0;10;0.0;1;1;16;5
