node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.34;19.1667;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;39.6422;0.4201;0;5.25;0;1;0;7;15.0;-82.0;1;4520.339416849523;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;42.3606;-1.0068;0;5.25;0;1;0;7;15.0;-82.0;1;4520.339416849523;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;0.2999;7.2812;0;5.25;0;5;0;7;15.0;-82.0;1;15707.165438177331;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;1.8912;3.3402;0;5.25;0;5;0;7;15.0;-82.0;1;15707.165438177331;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;3.2866;34.242;0;5.25;0;2;0;3;15.0;-82.0;1;6490.661928560389;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;1.8406;29.5692;0;5.25;0;2;0;3;15.0;-82.0;1;6490.661928560389;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;33.5891;17.3037;0;5.25;0;6;0;7;15.0;-82.0;1;13455.452605196062;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;36.9383;17.4227;0;5.25;0;6;0;7;15.0;-82.0;1;13455.452605196062;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;14.4915;1.8014;0;5.25;0;6;6;6;15.0;-82.0;1;8820.527568856174;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;15.1252;-0.9599;0;5.25;0;6;6;6;15.0;-82.0;1;8820.527568856174;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;22.0376;33.9726;0;5.25;0;0;0;7;15.0;-82.0;1;13485.71735514128;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;23.9841;29.6008;0;5.25;0;0;0;7;15.0;-82.0;1;13485.71735514128;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;34.4711;36.2272;0;5.25;0;0;0;1;15.0;-82.0;1;4356.781489069653;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;37.2183;38.2502;0;5.25;0;0;0;1;15.0;-82.0;1;4356.781489069653;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;27.0639;9.4973;0;5.25;0;2;0;7;15.0;-82.0;1;9971.186086152102;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;25.465;13.2537;0;5.25;0;2;0;7;15.0;-82.0;1;9971.186086152102;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.6379;28.3357;0;5.25;0;2;2;2;15.0;-82.0;1;6397.998236662283;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;6.6829;28.1463;0;5.25;0;2;2;2;15.0;-82.0;1;6397.998236662283;12000;64;0;10;0.0;1;1;16;5
