node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;21.4197;17.6262;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;1.2941;7.7038;0;5.25;4;5;4;5;15.0;-82.0;1;9836.525813597043;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;0.3805;5.6187;0;5.25;4;5;4;5;15.0;-82.0;1;9836.525813597043;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;38.3857;26.5496;0;5.25;4;1;0;7;15.0;-82.0;1;6309.73661731048;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;39.1146;22.3357;0;5.25;4;1;0;7;15.0;-82.0;1;6309.73661731048;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;30.153;12.4238;0;5.25;4;1;0;3;15.0;-82.0;1;13408.454554812473;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;31.0096;9.3956;0;5.25;4;1;0;3;15.0;-82.0;1;13408.454554812473;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;16.1839;32.9397;0;5.25;4;1;0;1;15.0;-82.0;1;11284.399982052953;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;14.2295;36.5301;0;5.25;4;1;0;1;15.0;-82.0;1;11284.399982052953;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;19.0422;5.3732;0;5.25;4;7;6;7;15.0;-82.0;1;5134.141666975361;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;20.9261;3.161;0;5.25;4;7;6;7;15.0;-82.0;1;5134.141666975361;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;1.8932;20.0401;0;5.25;4;5;0;7;15.0;-82.0;1;16528.540948020243;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;-0.4568;23.506;0;5.25;4;5;0;7;15.0;-82.0;1;16528.540948020243;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;6.0968;30.6792;0;5.25;4;1;0;3;15.0;-82.0;1;9732.695708367253;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;9.0327;28.6182;0;5.25;4;1;0;3;15.0;-82.0;1;9732.695708367253;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;26.8494;30.0591;0;5.25;0;0;0;7;15.0;-82.0;1;7317.900445854226;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;29.4087;32.7525;0;5.25;0;0;0;7;15.0;-82.0;1;7317.900445854226;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.3786;2.6672;0;5.25;4;2;0;7;15.0;-82.0;1;11468.8268794996;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;42.1674;3.7064;0;5.25;4;2;0;7;15.0;-82.0;1;11468.8268794996;12000;64;0;10;0.0;1;1;16;5
