node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.5744;24.5167;0;5.25;4;5;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;32.0904;10.7991;0;5.25;0;6;6;6;15.0;-82.0;1;10216.463497067662;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;32.8779;15.1376;0;5.25;0;6;6;6;15.0;-82.0;1;10216.463497067662;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;1.1428;33.1606;0;5.25;4;0;0;3;15.0;-82.0;1;4795.996411648949;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;0.3105;35.9693;0;5.25;4;0;0;3;15.0;-82.0;1;4795.996411648949;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;16.1353;7.3778;0;5.25;4;4;0;7;15.0;-82.0;1;11637.468597385368;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;17.3555;11.6025;0;5.25;4;4;0;7;15.0;-82.0;1;11637.468597385368;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;3.2088;17.7814;0;5.25;4;5;0;7;15.0;-82.0;1;15884.850771525085;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;4.8489;15.7879;0;5.25;4;5;0;7;15.0;-82.0;1;15884.850771525085;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;15.2651;33.7828;0;5.25;4;3;0;7;15.0;-82.0;1;10486.653520072265;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;17.6452;37.7233;0;5.25;4;3;0;7;15.0;-82.0;1;10486.653520072265;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;39.6823;39.8444;0;5.25;0;4;4;4;15.0;-82.0;1;5571.518653441146;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;35.3081;40.3565;0;5.25;0;4;4;4;15.0;-82.0;1;5571.518653441146;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;25.5689;34.4989;0;5.25;0;2;2;3;15.0;-82.0;1;7825.944010493481;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;27.2149;32.6171;0;5.25;0;2;2;3;15.0;-82.0;1;7825.944010493481;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;33.0199;0.3071;0;5.25;0;1;0;1;15.0;-82.0;1;9452.725889902978;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;32.2719;4.3586;0;5.25;0;1;0;1;15.0;-82.0;1;9452.725889902978;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;2.5752;2.7888;0;5.25;0;3;0;7;15.0;-82.0;1;15473.8991644814;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;-1.0233;2.4909;0;5.25;0;3;0;7;15.0;-82.0;1;15473.8991644814;12000;64;0;10;0.0;1;1;16;5
