node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;21.4598;16.4274;0;5.25;4;5;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;15.7529;1.444;0;5.25;0;6;4;7;15.0;-82.0;1;8226.833146472598;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;17.5206;0.5072;0;5.25;0;6;4;7;15.0;-82.0;1;8226.833146472598;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;1.1651;21.9834;0;5.25;4;5;5;5;15.0;-82.0;1;10614.856492163814;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;2.8949;24.2305;0;5.25;4;5;5;5;15.0;-82.0;1;10614.856492163814;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;30.9405;27.9394;0;5.25;4;3;0;3;15.0;-82.0;1;12970.087726803664;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;30.7559;23.2841;0;5.25;4;3;0;3;15.0;-82.0;1;12970.087726803664;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;0.0395;1.6808;0;5.25;4;7;6;7;15.0;-82.0;1;16168.13247884397;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;4.1725;0.9431;0;5.25;4;7;6;7;15.0;-82.0;1;16168.13247884397;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;6.474;33.6188;0;5.25;4;2;0;3;15.0;-82.0;1;11322.037169345072;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;10.2512;32.5161;0;5.25;4;2;0;3;15.0;-82.0;1;11322.037169345072;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;26.7346;1.288;0;5.25;0;6;0;7;15.0;-82.0;1;15169.59903587667;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;27.4196;-2.5384;0;5.25;0;6;0;7;15.0;-82.0;1;15169.59903587667;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;36.4744;6.521;0;5.25;0;4;4;7;15.0;-82.0;1;14203.77300384333;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;35.6414;4.0794;0;5.25;0;4;4;7;15.0;-82.0;1;14203.77300384333;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;37.883;37.9739;0;5.25;0;3;2;3;15.0;-82.0;1;6715.434512574646;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;41.3982;34.5357;0;5.25;0;3;2;3;15.0;-82.0;1;6715.434512574646;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;30.0011;16.9882;0;5.25;0;0;0;1;15.0;-82.0;1;4416.029759833141;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;31.5512;13.0266;0;5.25;0;0;0;1;15.0;-82.0;1;4416.029759833141;12000;64;0;10;0.0;1;1;16;5
