node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;17.9606;19.9989;0;5.25;4;6;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;4.2513;39.9404;0;5.25;4;3;3;3;15.0;-82.0;1;11063.546588016105;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;8.6261;38.4625;0;5.25;4;3;3;3;15.0;-82.0;1;11063.546588016105;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;24.5234;36.7093;0;5.25;4;0;0;7;15.0;-82.0;1;13405.962574096007;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;21.357;38.5173;0;5.25;4;0;0;7;15.0;-82.0;1;13405.962574096007;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;31.0213;5.6007;0;5.25;0;3;2;3;15.0;-82.0;1;14195.418037699113;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;27.2214;2.9953;0;5.25;0;3;2;3;15.0;-82.0;1;14195.418037699113;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;7.0903;23.8963;0;5.25;4;5;0;7;15.0;-82.0;1;6705.185061066997;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;8.8102;19.7269;0;5.25;4;5;0;7;15.0;-82.0;1;6705.185061066997;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;38.7687;36.4345;0;5.25;0;4;0;7;15.0;-82.0;1;10300.610094195044;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;35.6879;37.7231;0;5.25;0;4;0;7;15.0;-82.0;1;10300.610094195044;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;12.0443;10.4782;0;5.25;0;4;0;7;15.0;-82.0;1;5854.76882220773;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;9.762;8.0992;0;5.25;0;4;0;7;15.0;-82.0;1;5854.76882220773;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;31.6974;24.0185;0;5.25;4;4;0;7;15.0;-82.0;1;5946.107371015783;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;30.7158;26.8852;0;5.25;4;4;0;7;15.0;-82.0;1;5946.107371015783;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;6.4101;0.8596;0;5.25;0;4;4;7;15.0;-82.0;1;11128.165586949499;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;1.7461;-0.8234;0;5.25;0;4;4;7;15.0;-82.0;1;11128.165586949499;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.6227;14.0036;0;5.25;0;0;0;3;15.0;-82.0;1;4428.1332338557495;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;44.0924;15.2282;0;5.25;0;0;0;3;15.0;-82.0;1;4428.1332338557495;12000;64;0;10;0.0;1;1;16;5
