node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;24.158;20.6848;0;5.25;4;7;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;0.6259;1.051;0;5.25;4;4;4;7;15.0;-82.0;1;14572.831658245754;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;-1.6167;3.008;0;5.25;4;4;4;7;15.0;-82.0;1;14572.831658245754;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.659;16.9577;0;5.25;4;5;5;5;15.0;-82.0;1;5017.067871553369;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;31.9609;13.3729;0;5.25;4;5;5;5;15.0;-82.0;1;5017.067871553369;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;32.1432;2.96;0;5.25;4;4;4;5;15.0;-82.0;1;11042.363691207884;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;34.6492;6.8799;0;5.25;4;4;4;5;15.0;-82.0;1;11042.363691207884;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;10.4235;7.1481;0;5.25;0;3;2;3;15.0;-82.0;1;14788.645213233858;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;8.4922;7.1759;0;5.25;0;3;2;3;15.0;-82.0;1;14788.645213233858;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;12.9292;33.9641;0;5.25;0;2;2;2;15.0;-82.0;1;8466.909745496563;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;15.9259;37.9325;0;5.25;0;2;2;2;15.0;-82.0;1;8466.909745496563;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;27.2617;33.0483;0;5.25;0;0;0;3;15.0;-82.0;1;8127.273815623518;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;30.2787;34.0411;0;5.25;0;0;0;3;15.0;-82.0;1;8127.273815623518;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;38.1204;29.0201;0;5.25;4;6;6;7;15.0;-82.0;1;6754.670041202123;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;41.385;28.0415;0;5.25;4;6;6;7;15.0;-82.0;1;6754.670041202123;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;1.7372;20.2058;0;5.25;0;7;7;7;15.0;-82.0;1;8915.62932187713;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;1.3554;16.9766;0;5.25;0;7;7;7;15.0;-82.0;1;8915.62932187713;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;20.7969;0.3237;0;5.25;4;3;0;7;15.0;-82.0;1;14122.111814624212;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;21.5941;-2.8331;0;5.25;4;3;0;7;15.0;-82.0;1;14122.111814624212;12000;64;0;10;0.0;1;1;16;5
