node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;17.2891;18.6705;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;13.7228;32.8338;0;5.25;4;4;4;5;15.0;-82.0;1;9250.243468482795;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;16.7825;29.0431;0;5.25;4;4;4;5;15.0;-82.0;1;9250.243468482795;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;38.0899;5.1726;0;5.25;4;3;0;3;15.0;-82.0;1;5739.980231777521;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;39.9499;5.1099;0;5.25;4;3;0;3;15.0;-82.0;1;5739.980231777521;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;25.1512;6.9735;0;5.25;0;2;2;2;15.0;-82.0;1;6180.791675781904;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;25.6849;10.2401;0;5.25;0;2;2;2;15.0;-82.0;1;6180.791675781904;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;34.0488;20.7704;0;5.25;0;6;4;7;15.0;-82.0;1;5485.47083445353;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;35.9413;17.7731;0;5.25;0;6;4;7;15.0;-82.0;1;5485.47083445353;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;2.607;9.4068;0;5.25;0;5;4;7;15.0;-82.0;1;8631.127354578588;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;1.7191;6.0037;0;5.25;0;5;4;7;15.0;-82.0;1;8631.127354578588;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;4.8148;25.9821;0;5.25;0;2;2;2;15.0;-82.0;1;15420.179573618592;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;2.4338;22.6257;0;5.25;0;2;2;2;15.0;-82.0;1;15420.179573618592;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;26.5405;29.4542;0;5.25;4;2;0;3;15.0;-82.0;1;7327.950899837223;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;31.0359;27.5445;0;5.25;4;2;0;3;15.0;-82.0;1;7327.950899837223;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;38.3414;30.0505;0;5.25;0;3;2;3;15.0;-82.0;1;6520.593986935864;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;40.2831;33.6552;0;5.25;0;3;2;3;15.0;-82.0;1;6520.593986935864;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.6981;2.062;0;5.25;4;0;0;1;15.0;-82.0;1;6734.093279265889;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;8.3342;5.2999;0;5.25;4;0;0;1;15.0;-82.0;1;6734.093279265889;12000;64;0;10;0.0;1;1;16;5
