node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.4029;17.2767;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;27.5021;6.1744;0;5.25;0;3;2;3;15.0;-82.0;1;16523.93902404362;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;23.176;7.7985;0;5.25;0;3;2;3;15.0;-82.0;1;16523.93902404362;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;18.2231;32.0684;0;5.25;4;5;4;5;15.0;-82.0;1;6703.162115757375;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;13.4402;32.7863;0;5.25;4;5;4;5;15.0;-82.0;1;6703.162115757375;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;31.0377;29.3733;0;5.25;4;5;4;5;15.0;-82.0;1;10262.43500953666;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;31.7476;24.9075;0;5.25;4;5;4;5;15.0;-82.0;1;10262.43500953666;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;2.1683;15.6898;0;5.25;0;5;5;5;15.0;-82.0;1;7545.104672756364;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;-0.0288;12.281;0;5.25;0;5;5;5;15.0;-82.0;1;7545.104672756364;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;4.9427;32.6308;0;5.25;4;2;0;3;15.0;-82.0;1;12750.00645085973;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;4.7154;34.527;0;5.25;4;2;0;3;15.0;-82.0;1;12750.00645085973;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;3.7739;2.5262;0;5.25;4;7;0;7;15.0;-82.0;1;6611.040744999374;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;6.9338;3.8967;0;5.25;4;7;0;7;15.0;-82.0;1;6611.040744999374;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;15.1455;1.6012;0;5.25;0;6;6;7;15.0;-82.0;1;11764.725054129558;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;13.2486;-1.9398;0;5.25;0;6;6;7;15.0;-82.0;1;11764.725054129558;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;37.7337;4.668;0;5.25;4;3;0;3;15.0;-82.0;1;8627.996654120334;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;34.6372;2.9181;0;5.25;4;3;0;3;15.0;-82.0;1;8627.996654120334;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;32.8787;39.5516;0;5.25;0;7;0;7;15.0;-82.0;1;8607.819396581432;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;31.5644;35.5831;0;5.25;0;7;0;7;15.0;-82.0;1;8607.819396581432;12000;64;0;10;0.0;1;1;16;5
