node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.2149;19.6069;0;5.25;4;0;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;11.4671;4.9299;0;5.25;4;6;6;6;15.0;-82.0;1;8366.212861865912;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;8.4875;1.4204;0;5.25;4;6;6;6;15.0;-82.0;1;8366.212861865912;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;19.897;35.4571;0;5.25;4;1;0;3;15.0;-82.0;1;8417.911034711095;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;24.0109;36.5601;0;5.25;4;1;0;3;15.0;-82.0;1;8417.911034711095;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;30.9382;26.8625;0;5.25;4;5;4;5;15.0;-82.0;1;10703.250294395246;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;30.5826;29.9754;0;5.25;4;5;4;5;15.0;-82.0;1;10703.250294395246;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;12.0986;27.8074;0;5.25;4;6;6;6;15.0;-82.0;1;10625.875808931438;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;16.2506;29.5746;0;5.25;4;6;6;6;15.0;-82.0;1;10625.875808931438;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;36.3086;3.1434;0;5.25;0;0;0;7;15.0;-82.0;1;16259.728629431958;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;36.1458;5.5408;0;5.25;0;0;0;7;15.0;-82.0;1;16259.728629431958;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;1.3527;32.7012;0;5.25;0;3;0;3;15.0;-82.0;1;7724.912751305014;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;3.7198;35.0534;0;5.25;0;3;0;3;15.0;-82.0;1;7724.912751305014;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;3.3265;17.5063;0;5.25;4;4;4;4;15.0;-82.0;1;4544.721427351986;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;2.0269;22.307;0;5.25;4;4;4;4;15.0;-82.0;1;4544.721427351986;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;0.3094;4.7566;0;5.25;0;5;4;7;15.0;-82.0;1;15344.207468673108;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;3.4313;2.3185;0;5.25;0;5;4;7;15.0;-82.0;1;15344.207468673108;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;32.1823;14.1345;0;5.25;4;1;0;1;15.0;-82.0;1;5632.919868759434;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;33.1016;12.3856;0;5.25;4;1;0;1;15.0;-82.0;1;5632.919868759434;12000;64;0;10;0.0;1;1;16;5
