node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;2;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.7457;17.0367;0;5.25;4;2;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;39.5948;2.6756;0;5.25;4;0;0;0;15.0;-82.0;1;16089.061081808612;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;43.6775;0.5364;0;5.25;4;0;0;0;15.0;-82.0;1;16089.061081808612;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;29.7642;15.1607;0;5.25;0;5;5;5;15.0;-82.0;1;16572.354939855766;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;27.1446;19.3347;0;5.25;0;5;5;5;15.0;-82.0;1;16572.354939855766;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;10.208;12.0068;0;5.25;0;6;6;6;15.0;-82.0;1;10640.313427793251;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;11.2217;13.8779;0;5.25;0;6;6;6;15.0;-82.0;1;10640.313427793251;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;32.1581;32.3964;0;5.25;4;3;2;3;15.0;-82.0;1;16065.974441685898;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;32.4075;28.3229;0;5.25;4;3;2;3;15.0;-82.0;1;16065.974441685898;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;10.2085;32.7374;0;5.25;4;2;0;3;15.0;-82.0;1;15063.60451951729;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;9.4756;35.4897;0;5.25;4;2;0;3;15.0;-82.0;1;15063.60451951729;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;3.8246;20.245;0;5.25;4;5;4;7;15.0;-82.0;1;14852.800919024152;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;3.1119;15.532;0;5.25;4;5;4;7;15.0;-82.0;1;14852.800919024152;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;15.3874;3.0871;0;5.25;0;2;2;2;15.0;-82.0;1;15767.134957533037;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;11.8312;4.1767;0;5.25;0;2;2;2;15.0;-82.0;1;15767.134957533037;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;39.4585;22.7497;0;5.25;4;4;0;7;15.0;-82.0;1;3282.3155924278904;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;39.5981;18.173;0;5.25;4;4;0;7;15.0;-82.0;1;3282.3155924278904;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;3.4561;0.3682;0;5.25;4;6;0;7;15.0;-82.0;1;7821.509024925373;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;5.7453;-0.5763;0;5.25;4;6;0;7;15.0;-82.0;1;7821.509024925373;12000;64;0;10;0.0;1;1;16;5
