node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.4158;18.1706;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;9.5889;16.9404;0;5.25;4;4;4;5;15.0;-82.0;1;5813.882758436475;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;7.1194;13.5199;0;5.25;4;4;4;5;15.0;-82.0;1;5813.882758436475;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;19.8297;31.64;0;5.25;0;2;2;2;15.0;-82.0;1;10007.709515822997;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;21.2666;36.2931;0;5.25;0;2;2;2;15.0;-82.0;1;10007.709515822997;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;18.4978;3.9831;0;5.25;4;4;0;7;15.0;-82.0;1;4813.590647320698;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;14.0829;4.5261;0;5.25;4;4;0;7;15.0;-82.0;1;4813.590647320698;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;2.6002;3.7906;0;5.25;4;1;0;3;15.0;-82.0;1;7524.920364821749;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;0.77;7.9245;0;5.25;4;1;0;3;15.0;-82.0;1;7524.920364821749;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;6.4644;37.5717;0;5.25;4;1;1;1;15.0;-82.0;1;13939.913328911318;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;8.9231;34.4141;0;5.25;4;1;1;1;15.0;-82.0;1;13939.913328911318;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;38.5329;20.5587;0;5.25;4;3;2;3;15.0;-82.0;1;9654.0298171223;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;38.8501;23.3638;0;5.25;4;3;2;3;15.0;-82.0;1;9654.0298171223;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;34.5727;31.1479;0;5.25;4;0;0;3;15.0;-82.0;1;13407.612000783183;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;32.5619;30.71;0;5.25;4;0;0;3;15.0;-82.0;1;13407.612000783183;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;30.5038;3.3101;0;5.25;0;0;0;0;15.0;-82.0;1;1420.5832673076845;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;26.2753;4.7525;0;5.25;0;0;0;0;15.0;-82.0;1;1420.5832673076845;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;1.1803;25.828;0;5.25;0;2;2;3;15.0;-82.0;1;6520.411934938416;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;0.5306;21.1839;0;5.25;0;2;2;3;15.0;-82.0;1;6520.411934938416;12000;64;0;10;0.0;1;1;16;5
