node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;1;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;19.1856;23.8531;0;5.25;4;1;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;28.6447;34.7886;0;5.25;0;0;0;7;15.0;-82.0;1;8231.385528952298;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;29.9856;30.5449;0;5.25;0;0;0;7;15.0;-82.0;1;8231.385528952298;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;37.3658;24.8396;0;5.25;0;6;0;7;15.0;-82.0;1;4473.654349747243;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;39.6267;20.6402;0;5.25;0;6;0;7;15.0;-82.0;1;4473.654349747243;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;2.2833;34.9507;0;5.25;4;7;0;7;15.0;-82.0;1;11647.666103622989;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;3.8783;34.7408;0;5.25;4;7;0;7;15.0;-82.0;1;11647.666103622989;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;3.8268;8.3463;0;5.25;4;4;4;4;15.0;-82.0;1;608.2002000871039;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;0.8348;9.3137;0;5.25;4;4;4;4;15.0;-82.0;1;608.2002000871039;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;22.1111;0.836;0;5.25;4;1;0;1;15.0;-82.0;1;3465.7501589800904;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;18.522;1.8048;0;5.25;4;1;0;1;15.0;-82.0;1;3465.7501589800904;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;15.7565;29.9217;0;5.25;4;3;2;3;15.0;-82.0;1;6264.40755029198;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;17.8136;26.3857;0;5.25;4;3;2;3;15.0;-82.0;1;6264.40755029198;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;34.2321;6.6463;0;5.25;0;1;0;7;15.0;-82.0;1;15978.1018493949;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;30.7968;3.0396;0;5.25;0;1;0;7;15.0;-82.0;1;15978.1018493949;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;5.7464;24.8909;0;5.25;4;3;3;3;15.0;-82.0;1;12534.453075972364;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;9.4787;25.5743;0;5.25;4;3;3;3;15.0;-82.0;1;12534.453075972364;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;18.4497;39.9618;0;5.25;0;2;2;2;15.0;-82.0;1;11312.022522304098;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;20.7997;37.0802;0;5.25;0;2;2;2;15.0;-82.0;1;11312.022522304098;12000;64;0;10;0.0;1;1;16;5
