node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;2;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.588;15.2538;0;5.25;4;2;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;30.3757;2.5013;0;5.25;4;2;0;3;15.0;-82.0;1;15886.669467155558;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;32.1511;3.9923;0;5.25;4;2;0;3;15.0;-82.0;1;15886.669467155558;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.3813;23.9881;0;5.25;4;6;4;7;15.0;-82.0;1;15497.808353817123;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;29.2115;21.173;0;5.25;4;6;4;7;15.0;-82.0;1;15497.808353817123;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;6.8109;27.3189;0;5.25;0;3;0;3;15.0;-82.0;1;3812.913094802141;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;8.1559;23.9065;0;5.25;0;3;0;3;15.0;-82.0;1;3812.913094802141;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;4.301;14.1096;0;5.25;0;1;0;7;15.0;-82.0;1;2974.5119665610205;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;0.1399;11.9856;0;5.25;0;1;0;7;15.0;-82.0;1;2974.5119665610205;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;33.4;13.0462;0;5.25;4;5;4;7;15.0;-82.0;1;13792.438606119327;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;30.1975;15.4752;0;5.25;4;5;4;7;15.0;-82.0;1;13792.438606119327;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;20.1275;34.2875;0;5.25;4;0;0;7;15.0;-82.0;1;10818.347270985994;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;22.1626;35.2769;0;5.25;4;0;0;7;15.0;-82.0;1;10818.347270985994;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;4.4708;0.961;0;5.25;0;7;7;7;15.0;-82.0;1;8335.302044632874;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;3.9419;-2.8293;0;5.25;0;7;7;7;15.0;-82.0;1;8335.302044632874;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;2.5619;37.569;0;5.25;4;5;4;5;15.0;-82.0;1;9978.31208627653;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;1.5359;35.8101;0;5.25;4;5;4;5;15.0;-82.0;1;9978.31208627653;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.6624;36.0519;0;5.25;4;1;0;7;15.0;-82.0;1;1766.9460109774489;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;42.5213;34.4067;0;5.25;4;1;0;7;15.0;-82.0;1;1766.9460109774489;12000;64;0;10;0.0;1;1;16;5
