node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.7643;16.1457;0;5.25;4;4;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;38.8123;1.2922;0;5.25;0;5;0;7;15.0;-82.0;1;3822.5790643896644;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;37.478;3.7293;0;5.25;0;5;0;7;15.0;-82.0;1;3822.5790643896644;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;34.6193;18.3867;0;5.25;0;6;0;7;15.0;-82.0;1;11165.228074215956;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;31.7483;17.7445;0;5.25;0;6;0;7;15.0;-82.0;1;11165.228074215956;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;28.7686;1.6964;0;5.25;4;0;0;7;15.0;-82.0;1;6643.443862083359;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;26.4292;-0.7581;0;5.25;4;0;0;7;15.0;-82.0;1;6643.443862083359;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;3.9845;36.989;0;5.25;4;6;6;7;15.0;-82.0;1;10138.856888430944;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;5.1677;37.2116;0;5.25;4;6;6;7;15.0;-82.0;1;10138.856888430944;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;34.952;35.0682;0;5.25;0;5;4;5;15.0;-82.0;1;12079.015556720191;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;30.8021;33.3501;0;5.25;0;5;4;5;15.0;-82.0;1;12079.015556720191;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;10.9493;9.5813;0;5.25;4;4;4;7;15.0;-82.0;1;13659.00269575606;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;13.4136;7.6261;0;5.25;4;4;4;7;15.0;-82.0;1;13659.00269575606;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;18.3836;38.9551;0;5.25;0;0;0;7;15.0;-82.0;1;5331.833178159818;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;20.9137;37.9115;0;5.25;0;0;0;7;15.0;-82.0;1;5331.833178159818;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;6.3387;0.2878;0;5.25;0;2;2;3;15.0;-82.0;1;6991.784014627713;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;6.7488;1.9594;0;5.25;0;2;2;3;15.0;-82.0;1;6991.784014627713;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;8.6522;24.8052;0;5.25;0;2;2;2;15.0;-82.0;1;11522.308466294877;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;4.4226;22.6259;0;5.25;0;2;2;2;15.0;-82.0;1;11522.308466294877;12000;64;0;10;0.0;1;1;16;5
