node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;833.3;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.4534;17.4114;0;5.25;4;5;0;7;15.0;-82.0;1;833.3;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;17.824;6.3808;0;5.25;4;6;0;7;15.0;-82.0;1;16146.745972611432;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;19.8505;9.6873;0;5.25;4;6;0;7;15.0;-82.0;1;16146.745972611432;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;4.4764;3.8478;0;5.25;0;4;4;7;15.0;-82.0;1;1541.5342120593687;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;3.2573;5.9201;0;5.25;0;4;4;7;15.0;-82.0;1;1541.5342120593687;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;1.4693;32.7934;0;5.25;4;3;0;7;15.0;-82.0;1;7036.825264831152;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;1.3723;37.5461;0;5.25;4;3;0;7;15.0;-82.0;1;7036.825264831152;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;34.7976;28.4248;0;5.25;4;3;0;3;15.0;-82.0;1;2507.959056930631;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;36.1056;24.4999;0;5.25;4;3;0;3;15.0;-82.0;1;2507.959056930631;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;28.5231;3.622;0;5.25;0;6;6;7;15.0;-82.0;1;6153.393347847666;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;33.0262;2.9054;0;5.25;0;6;6;7;15.0;-82.0;1;6153.393347847666;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;39.321;0.5783;0;5.25;4;6;0;7;15.0;-82.0;1;9670.839102759568;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;40.0148;4.5519;0;5.25;4;6;0;7;15.0;-82.0;1;9670.839102759568;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;11.799;35.8015;0;5.25;4;1;0;3;15.0;-82.0;1;9244.207623392032;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;15.542;36.4394;0;5.25;4;1;0;3;15.0;-82.0;1;9244.207623392032;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;34.8951;15.4987;0;5.25;4;7;0;7;15.0;-82.0;1;6327.048881561707;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;38.6509;14.606;0;5.25;4;7;0;7;15.0;-82.0;1;6327.048881561707;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;9.4812;17.5013;0;5.25;4;3;3;3;15.0;-82.0;1;14290.844277453944;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;8.4606;14.3234;0;5.25;4;3;3;3;15.0;-82.0;1;14290.844277453944;12000;64;0;10;0.0;1;1;16;5
