node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;1;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.4606;21.3729;0;5.25;4;1;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;33.58;7.7054;0;5.25;4;2;2;3;15.0;-82.0;1;4214.893530060679;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;36.2815;6.2109;0;5.25;4;2;2;3;15.0;-82.0;1;4214.893530060679;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;14.6408;34.2786;0;5.25;0;2;2;3;15.0;-82.0;1;9577.090463534487;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;12.104;37.0612;0;5.25;0;2;2;3;15.0;-82.0;1;9577.090463534487;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;34.2107;38.7114;0;5.25;0;7;6;7;15.0;-82.0;1;4894.978472427821;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;30.2374;40.8135;0;5.25;0;7;6;7;15.0;-82.0;1;4894.978472427821;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;22.3016;0.0914;0;5.25;4;0;0;3;15.0;-82.0;1;12741.305370851285;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;24.5243;4.001;0;5.25;4;0;0;3;15.0;-82.0;1;12741.305370851285;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;10.8927;3.4583;0;5.25;4;2;2;3;15.0;-82.0;1;7515.049837039611;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;13.9496;1.2953;0;5.25;4;2;2;3;15.0;-82.0;1;7515.049837039611;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;2.9586;33.1291;0;5.25;0;6;6;6;15.0;-82.0;1;6809.6287104151725;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;0.3865;29.5483;0;5.25;0;6;6;6;15.0;-82.0;1;6809.6287104151725;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;30.1797;26.3888;0;5.25;4;7;6;7;15.0;-82.0;1;6773.7214026101965;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;28.2102;28.8889;0;5.25;4;7;6;7;15.0;-82.0;1;6773.7214026101965;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;5.314;18.6236;0;5.25;4;6;6;7;15.0;-82.0;1;7258.101331954701;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;9.5612;16.2807;0;5.25;4;6;6;7;15.0;-82.0;1;7258.101331954701;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.9189;29.6932;0;5.25;0;3;3;3;15.0;-82.0;1;9150.025786549295;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;40.2559;24.7666;0;5.25;0;3;3;3;15.0;-82.0;1;9150.025786549295;12000;64;0;10;0.0;1;1;16;5
