node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.68;16.9427;0;5.25;4;7;0;7;15.0;-82.0;1;1666.6;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;2.6618;36.3977;0;5.25;4;1;0;7;15.0;-82.0;1;14968.328862603179;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;4.6273;35.8946;0;5.25;4;1;0;7;15.0;-82.0;1;14968.328862603179;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;28.3585;6.1998;0;5.25;0;6;6;7;15.0;-82.0;1;9788.574298478656;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;26.5147;4.5949;0;5.25;0;6;6;7;15.0;-82.0;1;9788.574298478656;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;28.727;31.523;0;5.25;0;4;4;7;15.0;-82.0;1;13506.738178592193;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;33.6777;31.942;0;5.25;0;4;4;7;15.0;-82.0;1;13506.738178592193;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;4.7802;20.3106;0;5.25;0;2;2;3;15.0;-82.0;1;12585.618556804602;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;2.777;22.3884;0;5.25;0;2;2;3;15.0;-82.0;1;12585.618556804602;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;35.0682;23.323;0;5.25;0;2;0;3;15.0;-82.0;1;7055.104810697806;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;36.7023;19.6961;0;5.25;0;2;0;3;15.0;-82.0;1;7055.104810697806;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;15.3314;37.1515;0;5.25;4;0;0;1;15.0;-82.0;1;15922.949271463158;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;13.1324;36.7807;0;5.25;4;0;0;1;15.0;-82.0;1;15922.949271463158;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;10.7403;8.804;0;5.25;0;5;4;7;15.0;-82.0;1;4336.04527322001;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;14.4393;5.9883;0;5.25;0;5;4;7;15.0;-82.0;1;4336.04527322001;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;36.9392;12.0116;0;5.25;0;1;0;1;15.0;-82.0;1;6987.236932828942;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;39.1939;14.7715;0;5.25;0;1;0;1;15.0;-82.0;1;6987.236932828942;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;18.14;0.5903;0;5.25;4;2;2;2;15.0;-82.0;1;11160.504640695479;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;17.9969;4.6429;0;5.25;4;2;2;2;15.0;-82.0;1;11160.504640695479;12000;64;0;10;0.0;1;1;16;5
