node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;2;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.3726;18.46;0;5.25;4;2;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;19.8759;33.9885;0;5.25;4;6;6;6;15.0;-82.0;1;12760.438876552644;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;17.4315;33.2915;0;5.25;4;6;6;6;15.0;-82.0;1;12760.438876552644;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;29.9405;32.7401;0;5.25;0;0;0;0;15.0;-82.0;1;5314.089700197051;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;29.5629;29.5507;0;5.25;0;0;0;0;15.0;-82.0;1;5314.089700197051;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;17.2682;8.8779;0;5.25;0;2;2;2;15.0;-82.0;1;13409.438990278597;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;14.1222;10.3146;0;5.25;0;2;2;2;15.0;-82.0;1;13409.438990278597;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;38.1613;14.0772;0;5.25;0;3;0;7;15.0;-82.0;1;13448.41958799559;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;41.0265;16.4708;0;5.25;0;3;0;7;15.0;-82.0;1;13448.41958799559;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;4.1992;24.7835;0;5.25;0;4;4;4;15.0;-82.0;1;5847.298952938902;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;0.9199;28.3447;0;5.25;0;4;4;4;15.0;-82.0;1;5847.298952938902;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;1.3846;7.5083;0;5.25;0;1;1;1;15.0;-82.0;1;12059.60811702362;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;0.337;2.7632;0;5.25;0;1;1;1;15.0;-82.0;1;12059.60811702362;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;25.923;0.7143;0;5.25;0;1;0;3;15.0;-82.0;1;11534.187248697943;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;21.7488;1.5736;0;5.25;0;1;0;3;15.0;-82.0;1;11534.187248697943;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;7.5647;38.749;0;5.25;0;7;4;7;15.0;-82.0;1;10366.77210048398;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;10.3192;39.5448;0;5.25;0;7;4;7;15.0;-82.0;1;10366.77210048398;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;27.4243;12.1516;0;5.25;4;4;4;4;15.0;-82.0;1;5059.331353875718;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;29.6481;14.4063;0;5.25;4;4;4;4;15.0;-82.0;1;5059.331353875718;12000;64;0;10;0.0;1;1;16;5
