node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.3906;18.9365;0;5.25;4;6;0;7;15.0;-82.0;1;83.33;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;29.1281;5.8863;0;5.25;0;5;4;7;15.0;-82.0;1;8380.713349778844;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;30.3308;1.2248;0;5.25;0;5;4;7;15.0;-82.0;1;8380.713349778844;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.9535;35.0272;0;5.25;4;1;1;1;15.0;-82.0;1;15774.01738050118;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;30.0813;32.1298;0;5.25;4;1;1;1;15.0;-82.0;1;15774.01738050118;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;9.6817;23.5454;0;5.25;0;6;6;7;15.0;-82.0;1;2648.8457713146945;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;13.5684;26.1365;0;5.25;0;6;6;7;15.0;-82.0;1;2648.8457713146945;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;12.201;34.7529;0;5.25;0;4;4;5;15.0;-82.0;1;11035.035450087855;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;8.644;32.0013;0;5.25;0;4;4;5;15.0;-82.0;1;11035.035450087855;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;36.5429;19.319;0;5.25;4;2;0;7;15.0;-82.0;1;9551.522017692643;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;41.2873;19.5952;0;5.25;4;2;0;7;15.0;-82.0;1;9551.522017692643;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;3.1444;7.5069;0;5.25;0;5;4;7;15.0;-82.0;1;7225.506453541406;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;0.5289;4.3534;0;5.25;0;5;4;7;15.0;-82.0;1;7225.506453541406;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;19.3116;3.5145;0;5.25;0;6;4;7;15.0;-82.0;1;9722.953114373977;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;22.6603;4.8044;0;5.25;0;6;4;7;15.0;-82.0;1;9722.953114373977;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;1.6085;33.1858;0;5.25;4;5;4;5;15.0;-82.0;1;6317.199255207093;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;-0.8114;29.2595;0;5.25;4;5;4;5;15.0;-82.0;1;6317.199255207093;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.73;7.3277;0;5.25;0;7;7;7;15.0;-82.0;1;10090.193917847546;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;35.9216;6.8517;0;5.25;0;7;7;7;15.0;-82.0;1;10090.193917847546;12000;64;0;10;0.0;1;1;16;5
