node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;24.0779;18.4244;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;3.6843;6.4815;0;5.25;0;7;7;7;15.0;-82.0;1;9889.170030482017;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;5.3635;4.4574;0;5.25;0;7;7;7;15.0;-82.0;1;9889.170030482017;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;14.8652;32.0838;0;5.25;0;3;0;3;15.0;-82.0;1;3702.946899771035;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;13.1968;30.1393;0;5.25;0;3;0;3;15.0;-82.0;1;3702.946899771035;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;32.0576;24.5564;0;5.25;4;3;0;7;15.0;-82.0;1;10485.287687745757;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;30.5394;28.1789;0;5.25;4;3;0;7;15.0;-82.0;1;10485.287687745757;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;38.0767;8.6894;0;5.25;4;0;0;7;15.0;-82.0;1;3587.763128628156;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;36.1411;10.1391;0;5.25;4;0;0;7;15.0;-82.0;1;3587.763128628156;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;2.8808;37.206;0;5.25;4;2;0;3;15.0;-82.0;1;11820.199296003027;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;2.641;35.0694;0;5.25;4;2;0;3;15.0;-82.0;1;11820.199296003027;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;36.0477;34.8578;0;5.25;0;1;0;3;15.0;-82.0;1;10433.453750520688;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;32.5535;32.3275;0;5.25;0;1;0;3;15.0;-82.0;1;10433.453750520688;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;15.6252;9.0426;0;5.25;4;3;2;3;15.0;-82.0;1;11601.235491631047;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;10.9951;10.0516;0;5.25;4;3;2;3;15.0;-82.0;1;11601.235491631047;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;1.0411;24.7068;0;5.25;0;2;2;3;15.0;-82.0;1;12167.283006419922;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;-3.5588;23.8275;0;5.25;0;2;2;3;15.0;-82.0;1;12167.283006419922;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;24.4769;0.3796;0;5.25;4;3;3;3;15.0;-82.0;1;984.1154792124149;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;26.8013;-2.6332;0;5.25;4;3;3;3;15.0;-82.0;1;984.1154792124149;12000;64;0;10;0.0;1;1;16;5
