node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq(GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tpc_default(dBm);cca_default(dBm);traffic_model;traffic_load[pkt/s];packet_length;num_packets_aggregated;capture_effect_model;capture_effect_thr;constant_per;pifs_activated;cw_adaptation;cont_wind;cont_wind_stage
AP_A;0;A;15;10;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A1;1;A;9.3553;17.0956;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A2;1;A;8.6988;5.5262;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A3;1;A;24.3286;10.5002;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A4;1;A;11.3488;9.2357;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A5;1;A;12.7183;16.7416;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_A6;1;A;8.0588;15.3893;0;5.0;4;0;0;1;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
AP_B;0;B;45;10;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B1;1;B;52.884;14.8297;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B2;1;B;44.9443;14.4623;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B3;1;B;44.8527;14.668;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B4;1;B;46.715;1.7126;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B5;1;B;42.5182;5.182;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B6;1;B;44.7967;3.0401;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B7;1;B;42.0005;16.4701;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B8;1;B;53.1709;4.3222;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_B9;1;B;50.0867;17.6227;0;5.0;4;6;6;7;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
AP_C;0;C;15;30;0;5.0;4;0;0;3;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
STA_C1;1;C;8.5062;27.1208;0;5.0;4;0;0;3;20;-82;99;10000.0;12000;64;0;10;0.0;0;0;16;5
