node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;3;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.4284;24.3313;0;5.25;4;3;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;38.8482;39.8847;0;5.25;4;3;0;7;15.0;-82.0;1;11815.027560601993;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;43.0206;39.2492;0;5.25;4;3;0;7;15.0;-82.0;1;11815.027560601993;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;27.1049;29.7781;0;5.25;4;1;0;1;15.0;-82.0;1;9913.845139554476;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;25.1884;25.9943;0;5.25;4;1;0;1;15.0;-82.0;1;9913.845139554476;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;9.5;5.9129;0;5.25;0;2;2;3;15.0;-82.0;1;10787.937850032748;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;12.7365;9.098;0;5.25;0;2;2;3;15.0;-82.0;1;10787.937850032748;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;37.4492;10.6564;0;5.25;0;7;7;7;15.0;-82.0;1;12075.664352766242;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;37.0646;12.2161;0;5.25;0;7;7;7;15.0;-82.0;1;12075.664352766242;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;19.6913;4.955;0;5.25;0;7;0;7;15.0;-82.0;1;4315.8539615136115;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;21.5455;8.8305;0;5.25;0;7;0;7;15.0;-82.0;1;4315.8539615136115;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;11.8286;27.215;0;5.25;4;6;4;7;15.0;-82.0;1;11572.684444216378;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;11.0005;30.6757;0;5.25;4;6;4;7;15.0;-82.0;1;11572.684444216378;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;30.5385;20.0411;0;5.25;4;0;0;0;15.0;-82.0;1;14075.8241603068;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;32.0849;18.0517;0;5.25;4;0;0;0;15.0;-82.0;1;14075.8241603068;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;6.2139;17.2762;0;5.25;0;6;0;7;15.0;-82.0;1;5494.694914077761;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;4.1405;20.005;0;5.25;0;6;0;7;15.0;-82.0;1;5494.694914077761;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.8439;38.8927;0;5.25;0;5;0;7;15.0;-82.0;1;9720.068544269281;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;14.9064;36.8964;0;5.25;0;5;0;7;15.0;-82.0;1;9720.068544269281;12000;64;0;10;0.0;1;1;16;5
