node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;21.9248;17.8377;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;5.6239;37.1704;0;5.25;4;1;0;1;15.0;-82.0;1;15954.396047509788;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;1.4966;37.08;0;5.25;4;1;0;1;15.0;-82.0;1;15954.396047509788;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;27.1911;38.8637;0;5.25;0;5;4;5;15.0;-82.0;1;4293.65798821295;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;29.1364;41.9728;0;5.25;0;5;4;5;15.0;-82.0;1;4293.65798821295;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;30.7684;9.6023;0;5.25;4;6;6;6;15.0;-82.0;1;10642.566263546252;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;34.0965;8.794;0;5.25;4;6;6;6;15.0;-82.0;1;10642.566263546252;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;31.8455;22.1456;0;5.25;4;1;0;7;15.0;-82.0;1;5502.09884271413;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;30.9863;17.4795;0;5.25;4;1;0;7;15.0;-82.0;1;5502.09884271413;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;3.1561;11.1056;0;5.25;4;5;0;7;15.0;-82.0;1;10055.25141359714;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;6.346;12.3682;0;5.25;4;5;0;7;15.0;-82.0;1;10055.25141359714;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;5.7464;25.8334;0;5.25;0;5;5;5;15.0;-82.0;1;8009.566707039039;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;7.4965;27.0574;0;5.25;0;5;5;5;15.0;-82.0;1;8009.566707039039;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;23.6451;1.9946;0;5.25;4;3;3;3;15.0;-82.0;1;9153.450476763428;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;21.9834;5.6547;0;5.25;4;3;3;3;15.0;-82.0;1;9153.450476763428;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;6.4043;1.2621;0;5.25;0;0;0;3;15.0;-82.0;1;7006.568765755415;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;2.1412;2.0941;0;5.25;0;0;0;3;15.0;-82.0;1;7006.568765755415;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;15.4365;34.5603;0;5.25;4;7;0;7;15.0;-82.0;1;14864.981523182207;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;17.6186;31.0235;0;5.25;4;7;0;7;15.0;-82.0;1;14864.981523182207;12000;64;0;10;0.0;1;1;16;5
