node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;24.6177;20.1728;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;26.7076;2.6029;0;5.25;4;5;0;7;15.0;-82.0;1;11894.415090623437;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;28.5151;4.367;0;5.25;4;5;0;7;15.0;-82.0;1;11894.415090623437;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;32.4439;11.3882;0;5.25;0;4;4;7;15.0;-82.0;1;7972.717833250872;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;36.9233;11.8281;0;5.25;0;4;4;7;15.0;-82.0;1;7972.717833250872;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;29.8055;25.1339;0;5.25;0;7;7;7;15.0;-82.0;1;10774.636545047559;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;30.2871;23.0926;0;5.25;0;7;7;7;15.0;-82.0;1;10774.636545047559;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;6.0091;28.8649;0;5.25;4;7;6;7;15.0;-82.0;1;7515.073031929164;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;8.945;31.3029;0;5.25;4;7;6;7;15.0;-82.0;1;7515.073031929164;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;0.2077;18.22;0;5.25;4;4;4;4;15.0;-82.0;1;15212.006205168233;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;-4.1397;17.8502;0;5.25;4;4;4;4;15.0;-82.0;1;15212.006205168233;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;5.8215;1.8169;0;5.25;0;2;0;7;15.0;-82.0;1;11649.489379103718;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;7.1924;3.9082;0;5.25;0;2;0;7;15.0;-82.0;1;11649.489379103718;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;28.1937;36.9951;0;5.25;4;2;0;7;15.0;-82.0;1;15412.748571541319;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;27.8044;34.4506;0;5.25;4;2;0;7;15.0;-82.0;1;15412.748571541319;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;11.9241;12.0422;0;5.25;0;2;0;7;15.0;-82.0;1;14312.76355300096;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;11.356;16.7952;0;5.25;0;2;0;7;15.0;-82.0;1;14312.76355300096;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;17.3631;34.4561;0;5.25;4;2;2;2;15.0;-82.0;1;5757.5643743772525;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;18.634;31.2008;0;5.25;4;2;2;2;15.0;-82.0;1;5757.5643743772525;12000;64;0;10;0.0;1;1;16;5
