node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.561;17.8651;0;5.25;4;4;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;29.8163;28.143;0;5.25;0;5;5;5;15.0;-82.0;1;11636.187431582814;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;34.7097;29.1078;0;5.25;0;5;5;5;15.0;-82.0;1;11636.187431582814;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;6.4943;12.8297;0;5.25;4;6;0;7;15.0;-82.0;1;7802.551897766962;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;10.9322;11.6443;0;5.25;4;6;0;7;15.0;-82.0;1;7802.551897766962;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;37.1664;14.5672;0;5.25;4;2;2;3;15.0;-82.0;1;4813.070135487335;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;34.4955;14.6301;0;5.25;4;2;2;3;15.0;-82.0;1;4813.070135487335;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;1.0715;1.2673;0;5.25;0;3;0;3;15.0;-82.0;1;11699.482682619875;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;-0.4955;0.7866;0;5.25;0;3;0;3;15.0;-82.0;1;11699.482682619875;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;6.0565;28.4739;0;5.25;4;4;4;5;15.0;-82.0;1;12384.554909446731;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;3.077;31.6584;0;5.25;4;4;4;5;15.0;-82.0;1;12384.554909446731;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;33.9232;39.6911;0;5.25;4;1;0;3;15.0;-82.0;1;8279.260838595386;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;36.0017;44.0463;0;5.25;4;1;0;3;15.0;-82.0;1;8279.260838595386;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;18.8534;6.5608;0;5.25;0;7;0;7;15.0;-82.0;1;10444.851924220027;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;15.7515;7.4025;0;5.25;0;7;0;7;15.0;-82.0;1;10444.851924220027;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;32.2583;4.6013;0;5.25;0;5;4;5;15.0;-82.0;1;14337.321431391922;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;28.7438;5.5035;0;5.25;0;5;4;5;15.0;-82.0;1;14337.321431391922;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;17.0392;36.6944;0;5.25;4;3;0;3;15.0;-82.0;1;4586.826766660109;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;18.4412;40.2818;0;5.25;4;3;0;3;15.0;-82.0;1;4586.826766660109;12000;64;0;10;0.0;1;1;16;5
