node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.1728;23.6636;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;11.283;25.9836;0;5.25;4;5;4;5;15.0;-82.0;1;13040.288486247726;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;12.7942;30.3245;0;5.25;4;5;4;5;15.0;-82.0;1;13040.288486247726;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.9905;11.642;0;5.25;0;5;5;5;15.0;-82.0;1;14035.880917284625;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;33.2426;7.3699;0;5.25;0;5;5;5;15.0;-82.0;1;14035.880917284625;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;6.5942;39.1137;0;5.25;0;6;0;7;15.0;-82.0;1;15897.464103799239;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;10.3229;42.3637;0;5.25;0;6;0;7;15.0;-82.0;1;15897.464103799239;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;35.9972;21.8394;0;5.25;4;5;5;5;15.0;-82.0;1;11862.198921768477;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;39.0388;18.4794;0;5.25;4;5;5;5;15.0;-82.0;1;11862.198921768477;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;26.3064;37.9273;0;5.25;4;1;1;1;15.0;-82.0;1;8607.71951798679;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;27.3359;35.0891;0;5.25;4;1;1;1;15.0;-82.0;1;8607.71951798679;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;0.711;15.7927;0;5.25;0;6;4;7;15.0;-82.0;1;14432.462153644234;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;1.7042;20.5477;0;5.25;0;6;4;7;15.0;-82.0;1;14432.462153644234;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;18.4749;5.9024;0;5.25;0;7;6;7;15.0;-82.0;1;5082.912986554657;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;13.6398;5.7955;0;5.25;0;7;6;7;15.0;-82.0;1;5082.912986554657;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;28.403;0.9465;0;5.25;0;0;0;1;15.0;-82.0;1;9364.293103225005;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;28.9577;-3.2484;0;5.25;0;0;0;1;15.0;-82.0;1;9364.293103225005;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;36.7878;39.9183;0;5.25;0;2;2;2;15.0;-82.0;1;6288.154078873955;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;34.1754;40.7435;0;5.25;0;2;2;2;15.0;-82.0;1;6288.154078873955;12000;64;0;10;0.0;1;1;16;5
