node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.2424;17.8329;0;5.25;4;7;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;0.2329;38.6245;0;5.25;4;7;6;7;15.0;-82.0;1;8383.320286445714;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;0.993;43.1833;0;5.25;4;7;6;7;15.0;-82.0;1;8383.320286445714;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;24.0201;36.0731;0;5.25;0;2;0;3;15.0;-82.0;1;15623.170720743341;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;21.1825;36.8295;0;5.25;0;2;0;3;15.0;-82.0;1;15623.170720743341;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;10.6584;35.1691;0;5.25;0;0;0;1;15.0;-82.0;1;13714.197731144433;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;10.7593;31.7011;0;5.25;0;0;0;1;15.0;-82.0;1;13714.197731144433;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;38.5653;18.7749;0;5.25;4;3;3;3;15.0;-82.0;1;12285.063737837238;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;35.8765;15.7665;0;5.25;4;3;3;3;15.0;-82.0;1;12285.063737837238;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;9.5348;8.5531;0;5.25;4;5;4;7;15.0;-82.0;1;8951.816227356092;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;10.5938;6.2765;0;5.25;4;5;4;7;15.0;-82.0;1;8951.816227356092;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;34.7546;35.9638;0;5.25;0;5;4;7;15.0;-82.0;1;13823.680466629046;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;31.9046;32.3966;0;5.25;0;5;4;7;15.0;-82.0;1;13823.680466629046;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;25.9132;7.066;0;5.25;4;4;4;7;15.0;-82.0;1;14009.391133953855;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;28.6645;3.3203;0;5.25;4;4;4;7;15.0;-82.0;1;14009.391133953855;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;1.7712;17.1583;0;5.25;0;6;0;7;15.0;-82.0;1;8725.496752899451;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;5.9029;18.1165;0;5.25;0;6;0;7;15.0;-82.0;1;8725.496752899451;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;3.7707;27.7095;0;5.25;4;4;0;7;15.0;-82.0;1;11376.482551621884;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;3.7727;25.1649;0;5.25;4;4;0;7;15.0;-82.0;1;11376.482551621884;12000;64;0;10;0.0;1;1;16;5
