node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.9905;17.1971;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;39.532;23.5614;0;5.25;4;6;4;7;15.0;-82.0;1;13072.416507511096;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;37.8733;23.3777;0;5.25;4;6;4;7;15.0;-82.0;1;13072.416507511096;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;34.478;13.9811;0;5.25;4;2;2;2;15.0;-82.0;1;7545.101133801525;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;32.7971;11.349;0;5.25;4;2;2;2;15.0;-82.0;1;7545.101133801525;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;1.2556;36.5107;0;5.25;0;7;4;7;15.0;-82.0;1;12826.44360362118;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;-1.6212;38.8843;0;5.25;0;7;4;7;15.0;-82.0;1;12826.44360362118;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;10.3605;30.5132;0;5.25;4;4;4;5;15.0;-82.0;1;12809.575575332663;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;14.5665;29.9018;0;5.25;4;4;4;5;15.0;-82.0;1;12809.575575332663;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;20.2874;0.2635;0;5.25;4;0;0;3;15.0;-82.0;1;12071.548122796692;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;17.3128;3.8707;0;5.25;4;0;0;3;15.0;-82.0;1;12071.548122796692;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;35.5261;33.0451;0;5.25;0;6;0;7;15.0;-82.0;1;6732.924808935423;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;38.852;34.6443;0;5.25;0;6;0;7;15.0;-82.0;1;6732.924808935423;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;3.4772;14.7362;0;5.25;4;4;4;7;15.0;-82.0;1;11988.683310743583;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;-1.4158;14.2698;0;5.25;4;4;4;7;15.0;-82.0;1;11988.683310743583;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;5.2962;2.5901;0;5.25;0;7;7;7;15.0;-82.0;1;13892.17934947126;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;8.4376;1.1004;0;5.25;0;7;7;7;15.0;-82.0;1;13892.17934947126;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;38.5599;0.4238;0;5.25;4;5;4;5;15.0;-82.0;1;8090.353585418552;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;34.6708;2.196;0;5.25;4;5;4;5;15.0;-82.0;1;8090.353585418552;12000;64;0;10;0.0;1;1;16;5
