node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;22.6515;21.5956;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;8.4735;25.2398;0;5.25;4;2;0;3;15.0;-82.0;1;14067.613122657978;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;6.2605;23.4059;0;5.25;4;2;0;3;15.0;-82.0;1;14067.613122657978;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;4.6335;5.6293;0;5.25;0;0;0;3;15.0;-82.0;1;9098.13341991058;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;5.524;10.1481;0;5.25;0;0;0;3;15.0;-82.0;1;9098.13341991058;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;27.3635;4.8998;0;5.25;0;2;0;7;15.0;-82.0;1;7005.465624008733;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;27.3119;2.5057;0;5.25;0;2;0;7;15.0;-82.0;1;7005.465624008733;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;35.3089;27.5731;0;5.25;0;7;4;7;15.0;-82.0;1;7378.5293226763415;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;39.2352;30.2646;0;5.25;0;7;4;7;15.0;-82.0;1;7378.5293226763415;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;39.4221;15.6074;0;5.25;0;5;5;5;15.0;-82.0;1;7877.452169895829;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;36.4041;18.9249;0;5.25;0;5;5;5;15.0;-82.0;1;7877.452169895829;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;15.5652;34.9612;0;5.25;4;7;7;7;15.0;-82.0;1;4501.399985804853;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;14.7102;30.7458;0;5.25;4;7;7;7;15.0;-82.0;1;4501.399985804853;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;25.2569;31.2395;0;5.25;4;7;4;7;15.0;-82.0;1;6768.989476081784;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;29.9032;29.9184;0;5.25;4;7;4;7;15.0;-82.0;1;6768.989476081784;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;2.5588;16.9297;0;5.25;4;1;0;1;15.0;-82.0;1;14225.390284006839;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;2.8578;12.2198;0;5.25;4;1;0;1;15.0;-82.0;1;14225.390284006839;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;17.8264;8.7865;0;5.25;4;2;0;7;15.0;-82.0;1;4205.433143893418;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;19.7802;9.8303;0;5.25;4;2;0;7;15.0;-82.0;1;4205.433143893418;12000;64;0;10;0.0;1;1;16;5
