node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.0011;20.806;0;5.25;4;7;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;32.2796;32.9864;0;5.25;4;5;4;5;15.0;-82.0;1;5365.948203911077;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;30.3484;32.0608;0;5.25;4;5;4;5;15.0;-82.0;1;5365.948203911077;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;27.8884;0.1269;0;5.25;0;7;7;7;15.0;-82.0;1;15715.59973535706;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;31.1261;-1.7584;0;5.25;0;7;7;7;15.0;-82.0;1;15715.59973535706;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;14.1225;3.0262;0;5.25;0;2;0;7;15.0;-82.0;1;12690.143499680195;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;11.0932;2.6813;0;5.25;0;2;0;7;15.0;-82.0;1;12690.143499680195;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;1.0935;31.8134;0;5.25;0;1;0;1;15.0;-82.0;1;6974.197401216676;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;4.2238;32.0289;0;5.25;0;1;0;1;15.0;-82.0;1;6974.197401216676;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;22.8481;36.8621;0;5.25;0;1;1;1;15.0;-82.0;1;11981.848223175173;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;20.4918;37.3835;0;5.25;0;1;1;1;15.0;-82.0;1;11981.848223175173;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;38.3257;20.1449;0;5.25;0;6;0;7;15.0;-82.0;1;9410.356736979405;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;40.2276;16.9339;0;5.25;0;6;0;7;15.0;-82.0;1;9410.356736979405;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;38.7142;2.0576;0;5.25;0;7;4;7;15.0;-82.0;1;16651.987308087824;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;35.3702;0.2133;0;5.25;0;7;4;7;15.0;-82.0;1;16651.987308087824;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;12.4093;37.0696;0;5.25;0;7;6;7;15.0;-82.0;1;8934.091709403767;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;10.9966;40.6636;0;5.25;0;7;6;7;15.0;-82.0;1;8934.091709403767;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;0.1851;3.5124;0;5.25;0;4;0;7;15.0;-82.0;1;4618.302169743237;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;1.8925;6.2437;0;5.25;0;4;0;7;15.0;-82.0;1;4618.302169743237;12000;64;0;10;0.0;1;1;16;5
