node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;20.73;15.8145;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;31.0584;12.7043;0;5.25;4;0;0;0;15.0;-82.0;1;11336.972764416805;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;29.4825;10.3801;0;5.25;4;0;0;0;15.0;-82.0;1;11336.972764416805;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;18.939;5.7758;0;5.25;0;0;0;0;15.0;-82.0;1;5325.932267274371;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;20.2296;8.2967;0;5.25;0;0;0;0;15.0;-82.0;1;5325.932267274371;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;10.1818;13.469;0;5.25;0;5;5;5;15.0;-82.0;1;6423.163723450257;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;7.2493;11.3289;0;5.25;0;5;5;5;15.0;-82.0;1;6423.163723450257;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;10.7088;26.7899;0;5.25;4;7;4;7;15.0;-82.0;1;16379.88346836899;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;12.8929;30.5677;0;5.25;4;7;4;7;15.0;-82.0;1;16379.88346836899;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;20.9215;32.8595;0;5.25;0;5;4;7;15.0;-82.0;1;12594.603158223857;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;23.934;33.4482;0;5.25;0;5;4;7;15.0;-82.0;1;12594.603158223857;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;1.2852;32.2432;0;5.25;4;6;0;7;15.0;-82.0;1;4527.9556950357855;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;1.8016;29.2968;0;5.25;4;6;0;7;15.0;-82.0;1;4527.9556950357855;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;37.8406;39.6963;0;5.25;0;4;4;5;15.0;-82.0;1;9350.295447504992;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;37.1618;44.6154;0;5.25;0;4;4;5;15.0;-82.0;1;9350.295447504992;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;38.4943;29.2188;0;5.25;0;4;4;5;15.0;-82.0;1;5884.478987875749;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;40.183;33.8977;0;5.25;0;4;4;5;15.0;-82.0;1;5884.478987875749;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;34.0762;1.7255;0;5.25;4;4;4;7;15.0;-82.0;1;16193.110584757453;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;37.163;1.5074;0;5.25;4;4;4;7;15.0;-82.0;1;16193.110584757453;12000;64;0;10;0.0;1;1;16;5
