node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;15.9213;19.6511;0;5.25;4;0;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;7.9788;11.0287;0;5.25;0;3;0;7;15.0;-82.0;1;4843.517001325769;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;7.4685;14.5379;0;5.25;0;3;0;7;15.0;-82.0;1;4843.517001325769;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;8.0431;39.86;0;5.25;0;0;0;0;15.0;-82.0;1;14266.987210663996;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;9.6565;38.2897;0;5.25;0;0;0;0;15.0;-82.0;1;14266.987210663996;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;27.9784;12.8507;0;5.25;4;1;0;1;15.0;-82.0;1;14910.057305188866;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;24.9668;10.0332;0;5.25;4;1;0;1;15.0;-82.0;1;14910.057305188866;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;0.052;21.4274;0;5.25;0;2;0;7;15.0;-82.0;1;5155.4287528784325;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;2.033;21.4737;0;5.25;0;2;0;7;15.0;-82.0;1;5155.4287528784325;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;27.2068;37.3565;0;5.25;0;7;6;7;15.0;-82.0;1;10552.945606012985;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;23.9014;39.8785;0;5.25;0;7;6;7;15.0;-82.0;1;10552.945606012985;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;31.3258;3.0631;0;5.25;4;0;0;7;15.0;-82.0;1;8132.56970725213;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;33.3024;6.0309;0;5.25;4;0;0;7;15.0;-82.0;1;8132.56970725213;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;13.3739;28.0747;0;5.25;4;4;4;4;15.0;-82.0;1;11768.469185030233;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;10.7325;24.8294;0;5.25;4;4;4;4;15.0;-82.0;1;11768.469185030233;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;37.7843;18.6165;0;5.25;4;4;4;7;15.0;-82.0;1;16627.69511121297;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;37.1297;20.824;0;5.25;4;4;4;7;15.0;-82.0;1;16627.69511121297;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;18.5022;8.0086;0;5.25;4;0;0;0;15.0;-82.0;1;8573.952240805404;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;20.7556;4.983;0;5.25;4;0;0;0;15.0;-82.0;1;8573.952240805404;12000;64;0;10;0.0;1;1;16;5
