node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;15.5269;20.2531;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;35.6566;5.0526;0;5.25;0;2;2;2;15.0;-82.0;1;14633.405529925658;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;38.7766;6.9512;0;5.25;0;2;2;2;15.0;-82.0;1;14633.405529925658;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;25.2748;34.8327;0;5.25;0;6;4;7;15.0;-82.0;1;6906.565373307981;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;27.4171;31.9069;0;5.25;0;6;4;7;15.0;-82.0;1;6906.565373307981;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;4.855;9.908;0;5.25;4;3;0;7;15.0;-82.0;1;12932.616325517938;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;8.7443;7.7834;0;5.25;4;3;0;7;15.0;-82.0;1;12932.616325517938;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;6.2231;21.0101;0;5.25;4;2;0;3;15.0;-82.0;1;7443.226706861969;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;3.8776;22.4601;0;5.25;4;2;0;3;15.0;-82.0;1;7443.226706861969;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;31.8876;15.5694;0;5.25;4;5;5;5;15.0;-82.0;1;15301.788992755382;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;27.7566;14.9276;0;5.25;4;5;5;5;15.0;-82.0;1;15301.788992755382;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;0.6694;0.7693;0;5.25;0;7;0;7;15.0;-82.0;1;6927.1292030229;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;4.6576;1.3023;0;5.25;0;7;0;7;15.0;-82.0;1;6927.1292030229;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;0.3832;35.9296;0;5.25;0;0;0;7;15.0;-82.0;1;14443.077416833725;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;2.5644;32.8348;0;5.25;0;0;0;7;15.0;-82.0;1;14443.077416833725;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;29.8359;25.5466;0;5.25;4;1;1;1;15.0;-82.0;1;4476.6827669212435;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;26.9217;28.1595;0;5.25;4;1;1;1;15.0;-82.0;1;4476.6827669212435;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;13.9868;38.6152;0;5.25;0;3;0;7;15.0;-82.0;1;16528.38365596613;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;12.4717;37.091;0;5.25;0;3;0;7;15.0;-82.0;1;16528.38365596613;12000;64;0;10;0.0;1;1;16;5
