node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;1;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.98;23.4771;0;5.25;4;1;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;39.5583;10.1652;0;5.25;4;5;5;5;15.0;-82.0;1;6664.63377771504;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;39.9801;5.2111;0;5.25;4;5;5;5;15.0;-82.0;1;6664.63377771504;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;11.2501;9.9075;0;5.25;0;7;6;7;15.0;-82.0;1;13182.191489766483;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;14.7215;9.8717;0;5.25;0;7;6;7;15.0;-82.0;1;13182.191489766483;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;34.261;23.2691;0;5.25;0;6;6;6;15.0;-82.0;1;4748.156103535018;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;36.6855;26.7616;0;5.25;0;6;6;6;15.0;-82.0;1;4748.156103535018;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;10.0456;22.769;0;5.25;4;4;4;5;15.0;-82.0;1;16544.181561851692;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;10.1802;18.593;0;5.25;4;4;4;5;15.0;-82.0;1;16544.181561851692;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;4.3963;36.3499;0;5.25;0;7;0;7;15.0;-82.0;1;14018.600003814185;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;4.4659;33.4465;0;5.25;0;7;0;7;15.0;-82.0;1;14018.600003814185;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;27.4807;31.8254;0;5.25;0;3;2;3;15.0;-82.0;1;9225.222960785883;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;31.7855;31.6742;0;5.25;0;3;2;3;15.0;-82.0;1;9225.222960785883;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;15.3879;37.2819;0;5.25;4;3;3;3;15.0;-82.0;1;4225.093059529148;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;17.5023;37.4045;0;5.25;4;3;3;3;15.0;-82.0;1;4225.093059529148;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;26.4148;0.8742;0;5.25;4;3;0;3;15.0;-82.0;1;10202.11542395673;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;23.711;-2.602;0;5.25;4;3;0;3;15.0;-82.0;1;10202.11542395673;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;37.6394;35.6249;0;5.25;0;3;0;3;15.0;-82.0;1;9061.698706026555;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;41.3612;37.9323;0;5.25;0;3;0;3;15.0;-82.0;1;9061.698706026555;12000;64;0;10;0.0;1;1;16;5
