node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;17.388;16.6346;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;4.7498;12.635;0;5.25;0;6;6;7;15.0;-82.0;1;7028.239894252709;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;3.9976;14.4133;0;5.25;0;6;6;7;15.0;-82.0;1;7028.239894252709;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;9.9425;2.194;0;5.25;0;0;0;1;15.0;-82.0;1;14271.347050150704;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;14.0921;4.9608;0;5.25;0;0;0;1;15.0;-82.0;1;14271.347050150704;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;34.6114;19.4524;0;5.25;0;1;0;1;15.0;-82.0;1;4174.307973686348;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;37.1821;15.8815;0;5.25;0;1;0;1;15.0;-82.0;1;4174.307973686348;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;6.5571;28.714;0;5.25;4;3;2;3;15.0;-82.0;1;14268.830621586947;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;2.5181;25.9786;0;5.25;4;3;2;3;15.0;-82.0;1;14268.830621586947;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;18.0701;32.4267;0;5.25;4;5;5;5;15.0;-82.0;1;12426.08436314287;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;14.6723;29.5459;0;5.25;4;5;5;5;15.0;-82.0;1;12426.08436314287;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;30.8642;3.8266;0;5.25;4;6;6;6;15.0;-82.0;1;9576.196124109356;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;29.4567;0.4332;0;5.25;4;6;6;6;15.0;-82.0;1;9576.196124109356;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;9.054;38.6195;0;5.25;0;6;6;7;15.0;-82.0;1;15136.629184842363;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;12.6375;38.8131;0;5.25;0;6;6;7;15.0;-82.0;1;15136.629184842363;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;28.0685;30.9026;0;5.25;4;5;4;5;15.0;-82.0;1;12586.644513640547;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;32.2852;31.6396;0;5.25;4;5;4;5;15.0;-82.0;1;12586.644513640547;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;39.592;38.4645;0;5.25;0;6;6;7;15.0;-82.0;1;11377.276359900452;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;44.1263;39.9516;0;5.25;0;6;6;7;15.0;-82.0;1;11377.276359900452;12000;64;0;10;0.0;1;1;16;5
