node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;7;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;19.4981;17.3808;0;5.25;4;7;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;1.4559;36.8517;0;5.25;0;4;4;5;15.0;-82.0;1;9442.50098446014;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;-2.017;34.3755;0;5.25;0;4;4;5;15.0;-82.0;1;9442.50098446014;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;17.6027;7.8415;0;5.25;4;7;0;7;15.0;-82.0;1;11075.97533726919;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;20.0254;10.7507;0;5.25;4;7;0;7;15.0;-82.0;1;11075.97533726919;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;7.8366;15.7318;0;5.25;0;5;4;5;15.0;-82.0;1;5218.197998042055;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;9.0873;20.5632;0;5.25;0;5;4;5;15.0;-82.0;1;5218.197998042055;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;21.574;36.6403;0;5.25;0;2;0;3;15.0;-82.0;1;14425.430875767563;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;18.896;33.5972;0;5.25;0;2;0;3;15.0;-82.0;1;14425.430875767563;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;26.329;0.4666;0;5.25;4;0;0;7;15.0;-82.0;1;9537.997646484913;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;24.8843;-3.8832;0;5.25;4;0;0;7;15.0;-82.0;1;9537.997646484913;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;36.5607;33.7277;0;5.25;0;7;6;7;15.0;-82.0;1;8856.673088804731;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;40.8455;31.4984;0;5.25;0;7;6;7;15.0;-82.0;1;8856.673088804731;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;39.0498;6.8546;0;5.25;4;2;0;7;15.0;-82.0;1;12482.985353785347;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;40.3195;8.8147;0;5.25;4;2;0;7;15.0;-82.0;1;12482.985353785347;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;1.7176;26.5334;0;5.25;0;0;0;0;15.0;-82.0;1;16281.769911293086;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;-1.0616;29.5523;0;5.25;0;0;0;0;15.0;-82.0;1;16281.769911293086;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.5613;31.0434;0;5.25;4;7;6;7;15.0;-82.0;1;13347.403001625615;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;9.9936;34.6006;0;5.25;4;7;6;7;15.0;-82.0;1;13347.403001625615;12000;64;0;10;0.0;1;1;16;5
