node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;2;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;15.462;18.9194;0;5.25;4;2;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;0.4035;32.8308;0;5.25;4;5;4;7;15.0;-82.0;1;13056.284403764226;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;-0.8547;37.3755;0;5.25;4;5;4;7;15.0;-82.0;1;13056.284403764226;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;24.5973;9.7098;0;5.25;0;7;0;7;15.0;-82.0;1;6351.914366803001;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;24.7436;5.4854;0;5.25;0;7;0;7;15.0;-82.0;1;6351.914366803001;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;34.7594;31.7388;0;5.25;4;7;4;7;15.0;-82.0;1;14076.022439804063;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;31.6461;34.1832;0;5.25;4;7;4;7;15.0;-82.0;1;14076.022439804063;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;37.8982;7.2341;0;5.25;0;3;2;3;15.0;-82.0;1;13809.928143437979;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;41.4694;6.9717;0;5.25;0;3;2;3;15.0;-82.0;1;13809.928143437979;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;32.6331;20.116;0;5.25;0;0;0;7;15.0;-82.0;1;6637.093697266553;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;31.2246;17.5687;0;5.25;0;0;0;7;15.0;-82.0;1;6637.093697266553;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;24.6245;37.6801;0;5.25;4;6;6;6;15.0;-82.0;1;9401.294178350056;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;21.4015;39.4612;0;5.25;4;6;6;6;15.0;-82.0;1;9401.294178350056;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;9.4543;8.579;0;5.25;0;1;0;3;15.0;-82.0;1;4966.091723682165;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;8.665;7.4021;0;5.25;0;1;0;3;15.0;-82.0;1;4966.091723682165;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;6.0036;19.7841;0;5.25;4;2;0;3;15.0;-82.0;1;9819.493494671899;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;8.0018;18.278;0;5.25;4;2;0;3;15.0;-82.0;1;9819.493494671899;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;9.4182;39.1054;0;5.25;0;3;0;7;15.0;-82.0;1;16094.243511436913;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;12.6027;35.6768;0;5.25;0;3;0;7;15.0;-82.0;1;16094.243511436913;12000;64;0;10;0.0;1;1;16;5
