node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;20.9484;21.9763;0;5.25;4;6;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;0.1085;8.4777;0;5.25;0;2;0;3;15.0;-82.0;1;16361.172018801022;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;2.2589;9.4956;0;5.25;0;2;0;3;15.0;-82.0;1;16361.172018801022;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.2258;11.1618;0;5.25;0;1;0;1;15.0;-82.0;1;14601.143460231327;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;32.6953;8.9926;0;5.25;0;1;0;1;15.0;-82.0;1;14601.143460231327;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;17.4579;9.6558;0;5.25;0;7;7;7;15.0;-82.0;1;5370.302910310462;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;14.5944;13.3621;0;5.25;0;7;7;7;15.0;-82.0;1;5370.302910310462;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;9.1425;38.1325;0;5.25;0;0;0;3;15.0;-82.0;1;13402.21290817626;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;13.0738;40.328;0;5.25;0;0;0;3;15.0;-82.0;1;13402.21290817626;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;39.5217;36.1853;0;5.25;4;0;0;7;15.0;-82.0;1;12996.318358190516;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;42.099;36.2164;0;5.25;4;0;0;7;15.0;-82.0;1;12996.318358190516;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;6.3146;22.1993;0;5.25;0;4;4;7;15.0;-82.0;1;9227.286405167517;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;6.9525;26.0122;0;5.25;0;4;4;7;15.0;-82.0;1;9227.286405167517;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;24.858;1.5818;0;5.25;0;7;4;7;15.0;-82.0;1;4653.375755991212;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;26.8741;2.0783;0;5.25;0;7;4;7;15.0;-82.0;1;4653.375755991212;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;30.243;25.8157;0;5.25;0;6;0;7;15.0;-82.0;1;12940.44406836624;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;26.6509;23.8683;0;5.25;0;6;0;7;15.0;-82.0;1;12940.44406836624;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;24.2276;39.3413;0;5.25;4;5;4;7;15.0;-82.0;1;9887.330813038407;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;28.6842;39.4047;0;5.25;4;5;4;7;15.0;-82.0;1;9887.330813038407;12000;64;0;10;0.0;1;1;16;5
