node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;24.7754;19.4295;0;5.25;4;4;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;31.3492;8.2098;0;5.25;4;6;6;6;15.0;-82.0;1;4190.38735642536;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;27.6325;8.5388;0;5.25;4;6;6;6;15.0;-82.0;1;4190.38735642536;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;7.221;34.7712;0;5.25;4;6;4;7;15.0;-82.0;1;14055.509826047259;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;6.5599;37.8504;0;5.25;4;6;4;7;15.0;-82.0;1;14055.509826047259;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;5.2879;12.0565;0;5.25;4;4;4;7;15.0;-82.0;1;11584.528892173232;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;6.7462;8.3793;0;5.25;4;4;4;7;15.0;-82.0;1;11584.528892173232;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;22.4976;32.2375;0;5.25;4;3;0;3;15.0;-82.0;1;8954.813088004328;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;18.4716;32.4632;0;5.25;4;3;0;3;15.0;-82.0;1;8954.813088004328;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;15.7605;5.8561;0;5.25;4;3;0;7;15.0;-82.0;1;10834.720355324498;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;17.6585;10.2413;0;5.25;4;3;0;7;15.0;-82.0;1;10834.720355324498;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;37.5021;35.8434;0;5.25;4;3;0;3;15.0;-82.0;1;7167.022673139483;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;37.8931;31.2783;0;5.25;4;3;0;3;15.0;-82.0;1;7167.022673139483;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;35.2251;24.0901;0;5.25;0;7;0;7;15.0;-82.0;1;10247.98446889317;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;36.6521;21.4591;0;5.25;0;7;0;7;15.0;-82.0;1;10247.98446889317;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;8.3967;24.2994;0;5.25;4;4;0;7;15.0;-82.0;1;15710.148769212941;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;8.8806;21.6342;0;5.25;4;4;0;7;15.0;-82.0;1;15710.148769212941;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;4.0018;1.1696;0;5.25;4;3;2;3;15.0;-82.0;1;12791.191132157148;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;1.2902;0.4733;0;5.25;4;3;2;3;15.0;-82.0;1;12791.191132157148;12000;64;0;10;0.0;1;1;16;5
