node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.1522;17.7147;0;5.25;4;0;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;18.2766;1.7099;0;5.25;0;0;0;7;15.0;-82.0;1;6192.088561129016;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;15.0143;4.0603;0;5.25;0;0;0;7;15.0;-82.0;1;6192.088561129016;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;39.3557;11.1657;0;5.25;4;3;0;7;15.0;-82.0;1;11817.39447603179;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;35.3262;10.9816;0;5.25;4;3;0;7;15.0;-82.0;1;11817.39447603179;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;6.0116;37.8768;0;5.25;4;4;4;7;15.0;-82.0;1;4529.159823519543;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;6.6055;42.7058;0;5.25;4;4;4;7;15.0;-82.0;1;4529.159823519543;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;31.4375;37.7166;0;5.25;4;7;0;7;15.0;-82.0;1;11944.80299326382;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;27.1672;38.2503;0;5.25;4;7;0;7;15.0;-82.0;1;11944.80299326382;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;2.238;14.3384;0;5.25;4;5;4;5;15.0;-82.0;1;13903.398325391818;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;2.3369;10.178;0;5.25;4;5;4;5;15.0;-82.0;1;13903.398325391818;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;30.8025;0.0638;0;5.25;4;0;0;1;15.0;-82.0;1;16250.440836239522;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;33.727;-2.3311;0;5.25;4;0;0;1;15.0;-82.0;1;16250.440836239522;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;21.7448;34.9455;0;5.25;4;2;0;3;15.0;-82.0;1;13589.903262220285;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;16.9473;35.0153;0;5.25;4;2;0;3;15.0;-82.0;1;13589.903262220285;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;35.8402;23.045;0;5.25;4;7;6;7;15.0;-82.0;1;8057.27642996061;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;31.4474;25.2938;0;5.25;4;7;6;7;15.0;-82.0;1;8057.27642996061;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;29.5273;13.7134;0;5.25;0;7;7;7;15.0;-82.0;1;5844.905366603691;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;26.2977;13.2748;0;5.25;0;7;7;7;15.0;-82.0;1;5844.905366603691;12000;64;0;10;0.0;1;1;16;5
