node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;6;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;15.6835;21.6621;0;5.25;4;6;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;12.2178;7.3006;0;5.25;0;0;0;7;15.0;-82.0;1;6970.06205732563;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;10.4174;5.8047;0;5.25;0;0;0;7;15.0;-82.0;1;6970.06205732563;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;31.5243;3.2735;0;5.25;0;6;0;7;15.0;-82.0;1;10826.431107270593;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;29.4388;1.7563;0;5.25;0;6;0;7;15.0;-82.0;1;10826.431107270593;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;35.8933;18.0268;0;5.25;0;3;0;3;15.0;-82.0;1;4385.896671710083;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;34.8247;15.9427;0;5.25;0;3;0;3;15.0;-82.0;1;4385.896671710083;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;16.9828;32.1438;0;5.25;4;0;0;3;15.0;-82.0;1;14989.243715711678;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;17.0559;27.597;0;5.25;4;0;0;3;15.0;-82.0;1;14989.243715711678;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;27.7892;32.8546;0;5.25;4;1;0;3;15.0;-82.0;1;14204.32633713113;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;31.4776;35.9415;0;5.25;4;1;0;3;15.0;-82.0;1;14204.32633713113;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;9.1727;20.4041;0;5.25;0;5;5;5;15.0;-82.0;1;4915.753874973855;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;7.258;22.9187;0;5.25;0;5;5;5;15.0;-82.0;1;4915.753874973855;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;0.6914;9.7183;0;5.25;4;5;4;7;15.0;-82.0;1;10936.31078980627;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;-2.4819;11.5687;0;5.25;4;5;4;7;15.0;-82.0;1;10936.31078980627;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;39.6153;30.7403;0;5.25;0;7;4;7;15.0;-82.0;1;7723.650440969819;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;36.4004;31.396;0;5.25;0;7;4;7;15.0;-82.0;1;7723.650440969819;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;7.0585;35.033;0;5.25;4;0;0;3;15.0;-82.0;1;14411.726129835168;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;3.4631;36.9006;0;5.25;4;0;0;3;15.0;-82.0;1;14411.726129835168;12000;64;0;10;0.0;1;1;16;5
