node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;20.9979;15.124;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;1.0283;0.2223;0;5.25;0;4;4;7;15.0;-82.0;1;15794.63777123428;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;-0.7843;2.72;0;5.25;0;4;4;7;15.0;-82.0;1;15794.63777123428;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;19.9346;30.1891;0;5.25;4;0;0;0;15.0;-82.0;1;9845.179766810765;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;20.4041;28.108;0;5.25;4;0;0;0;15.0;-82.0;1;9845.179766810765;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;10.0846;14.7967;0;5.25;0;2;0;7;15.0;-82.0;1;13145.773178621015;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;14.1516;13.2426;0;5.25;0;2;0;7;15.0;-82.0;1;13145.773178621015;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;37.4552;3.0738;0;5.25;4;5;4;7;15.0;-82.0;1;7129.880191703634;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;42.3328;3.7991;0;5.25;4;5;4;7;15.0;-82.0;1;7129.880191703634;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;1.3137;27.5121;0;5.25;4;6;0;7;15.0;-82.0;1;6668.543970729977;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;4.296;29.6243;0;5.25;4;6;0;7;15.0;-82.0;1;6668.543970729977;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;33.2693;31.1045;0;5.25;4;3;3;3;15.0;-82.0;1;9830.286500053398;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;38.0635;31.3451;0;5.25;4;3;3;3;15.0;-82.0;1;9830.286500053398;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;2.1315;38.0943;0;5.25;0;2;0;3;15.0;-82.0;1;13288.416112367908;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;4.6323;39.5456;0;5.25;0;2;0;3;15.0;-82.0;1;13288.416112367908;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;24.9922;3.9999;0;5.25;0;3;0;7;15.0;-82.0;1;11313.889642020782;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;28.0465;1.0837;0;5.25;0;3;0;7;15.0;-82.0;1;11313.889642020782;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;38.1891;17.7861;0;5.25;4;1;0;7;15.0;-82.0;1;12993.703207114615;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;37.6086;15.1905;0;5.25;4;1;0;7;15.0;-82.0;1;12993.703207114615;12000;64;0;10;0.0;1;1;16;5
