node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;21.5674;21.9779;0;5.25;4;5;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;1.6686;9.5607;0;5.25;0;1;1;1;15.0;-82.0;1;15663.553194905197;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;-2.0799;6.9079;0;5.25;0;1;1;1;15.0;-82.0;1;15663.553194905197;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;20.5826;35.3278;0;5.25;4;7;4;7;15.0;-82.0;1;5585.3681999113505;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;20.6882;36.7774;0;5.25;4;7;4;7;15.0;-82.0;1;5585.3681999113505;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;0.8512;31.8396;0;5.25;0;1;0;3;15.0;-82.0;1;8974.101737539793;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;4.3183;34.6836;0;5.25;0;1;0;3;15.0;-82.0;1;8974.101737539793;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;35.9233;15.9707;0;5.25;4;3;2;3;15.0;-82.0;1;15015.863333606289;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;37.7111;14.3627;0;5.25;4;3;2;3;15.0;-82.0;1;15015.863333606289;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;32.8165;31.7532;0;5.25;4;1;0;3;15.0;-82.0;1;16524.489832336003;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;29.5781;30.1419;0;5.25;4;1;0;3;15.0;-82.0;1;16524.489832336003;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;19.8935;4.6098;0;5.25;0;2;2;2;15.0;-82.0;1;14417.884203273314;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;18.2945;7.3512;0;5.25;0;2;2;2;15.0;-82.0;1;14417.884203273314;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;9.7639;16.3394;0;5.25;4;0;0;0;15.0;-82.0;1;16339.242716587394;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;5.6657;17.4765;0;5.25;4;0;0;0;15.0;-82.0;1;16339.242716587394;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;37.5044;4.5878;0;5.25;4;5;4;5;15.0;-82.0;1;11172.175679844651;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;38.2081;6.3169;0;5.25;4;5;4;5;15.0;-82.0;1;11172.175679844651;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.8935;28.153;0;5.25;4;3;0;7;15.0;-82.0;1;10969.045211701065;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;9.7843;32.4646;0;5.25;4;3;0;7;15.0;-82.0;1;10969.045211701065;12000;64;0;10;0.0;1;1;16;5
