node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;2;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.5092;17.3209;0;5.25;4;2;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;2.1521;39.7021;0;5.25;0;7;6;7;15.0;-82.0;1;8236.775198700063;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;4.0124;42.9968;0;5.25;0;7;6;7;15.0;-82.0;1;8236.775198700063;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;33.5685;6.3057;0;5.25;0;7;4;7;15.0;-82.0;1;4733.820176829383;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;30.8137;2.9272;0;5.25;0;7;4;7;15.0;-82.0;1;4733.820176829383;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;15.9509;0.681;0;5.25;4;7;0;7;15.0;-82.0;1;15494.303568033152;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;17.2493;2.6032;0;5.25;4;7;0;7;15.0;-82.0;1;15494.303568033152;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;10.4764;30.1826;0;5.25;4;7;4;7;15.0;-82.0;1;15161.362153904904;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;7.4442;30.6696;0;5.25;4;7;4;7;15.0;-82.0;1;15161.362153904904;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;38.7961;36.9024;0;5.25;4;5;4;7;15.0;-82.0;1;10385.078840555167;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;39.6839;40.0073;0;5.25;4;5;4;7;15.0;-82.0;1;10385.078840555167;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;4.0448;18.4732;0;5.25;4;1;0;3;15.0;-82.0;1;14368.352522923538;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;8.4123;20.7421;0;5.25;4;1;0;3;15.0;-82.0;1;14368.352522923538;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;27.5092;30.1713;0;5.25;4;0;0;7;15.0;-82.0;1;11590.99733816254;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;25.842;32.86;0;5.25;4;0;0;7;15.0;-82.0;1;11590.99733816254;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;34.1735;21.6194;0;5.25;0;1;0;1;15.0;-82.0;1;6255.789583818408;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;34.6439;25.2782;0;5.25;0;1;0;1;15.0;-82.0;1;6255.789583818408;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;2.9335;0.1425;0;5.25;4;7;6;7;15.0;-82.0;1;10335.492330197172;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;1.3876;4.6174;0;5.25;4;7;6;7;15.0;-82.0;1;10335.492330197172;12000;64;0;10;0.0;1;1;16;5
