node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;15.9668;18.037;0;5.25;4;0;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;5.9665;33.3327;0;5.25;0;6;0;7;15.0;-82.0;1;6591.676140690759;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;2.0512;31.0844;0;5.25;0;6;0;7;15.0;-82.0;1;6591.676140690759;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;6.5047;7.7209;0;5.25;0;5;4;5;15.0;-82.0;1;5455.433387489822;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;5.7036;5.4173;0;5.25;0;5;4;5;15.0;-82.0;1;5455.433387489822;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;24.7144;7.3597;0;5.25;0;1;0;3;15.0;-82.0;1;15433.6741247757;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;22.684;9.9124;0;5.25;0;1;0;3;15.0;-82.0;1;15433.6741247757;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;37.6164;7.7448;0;5.25;4;6;0;7;15.0;-82.0;1;15494.68624319481;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;36.7294;10.8849;0;5.25;4;6;0;7;15.0;-82.0;1;15494.68624319481;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;39.6077;39.3708;0;5.25;0;5;4;5;15.0;-82.0;1;13401.096529659819;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;40.1509;42.7936;0;5.25;0;5;4;5;15.0;-82.0;1;13401.096529659819;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;31.2984;21.7144;0;5.25;4;7;0;7;15.0;-82.0;1;10413.225530840116;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;30.5676;18.0815;0;5.25;4;7;0;7;15.0;-82.0;1;10413.225530840116;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;1.2357;22.0931;0;5.25;4;6;4;7;15.0;-82.0;1;10855.46388272872;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;-3.4856;21.0566;0;5.25;4;6;4;7;15.0;-82.0;1;10855.46388272872;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;29.8275;36.088;0;5.25;0;2;0;3;15.0;-82.0;1;14355.37874646842;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;27.7735;32.9439;0;5.25;0;2;0;3;15.0;-82.0;1;14355.37874646842;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;14.1079;39.1839;0;5.25;4;0;0;7;15.0;-82.0;1;9447.176113679789;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;13.7447;42.815;0;5.25;4;0;0;7;15.0;-82.0;1;9447.176113679789;12000;64;0;10;0.0;1;1;16;5
