node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;3;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.8161;20.6284;0;5.25;4;3;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;8.4995;6.1545;0;5.25;0;0;0;0;15.0;-82.0;1;14158.51184103462;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;5.8709;5.1341;0;5.25;0;0;0;0;15.0;-82.0;1;14158.51184103462;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;2.1421;14.1713;0;5.25;0;5;0;7;15.0;-82.0;1;4888.52691157116;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;5.5113;11.4803;0;5.25;0;5;0;7;15.0;-82.0;1;4888.52691157116;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;22.528;37.9194;0;5.25;0;3;0;3;15.0;-82.0;1;5730.059061945268;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;24.3706;36.3757;0;5.25;0;3;0;3;15.0;-82.0;1;5730.059061945268;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;32.0004;27.3235;0;5.25;4;0;0;7;15.0;-82.0;1;14555.186247129335;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;35.3143;30.5153;0;5.25;4;0;0;7;15.0;-82.0;1;14555.186247129335;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;9.9607;26.6286;0;5.25;0;2;0;7;15.0;-82.0;1;12316.546057148505;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;11.9392;30.7204;0;5.25;0;2;0;7;15.0;-82.0;1;12316.546057148505;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;0.1268;33.4785;0;5.25;4;7;4;7;15.0;-82.0;1;11875.30031102948;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;4.8492;32.2372;0;5.25;4;7;4;7;15.0;-82.0;1;11875.30031102948;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;35.4961;17.2262;0;5.25;0;2;0;3;15.0;-82.0;1;14233.727878774629;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;32.9491;20.6486;0;5.25;0;2;0;3;15.0;-82.0;1;14233.727878774629;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;27.5594;5.8352;0;5.25;4;7;6;7;15.0;-82.0;1;6662.41994551956;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;24.8402;9.3788;0;5.25;4;7;6;7;15.0;-82.0;1;6662.41994551956;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;38.1565;6.8718;0;5.25;4;1;1;1;15.0;-82.0;1;8566.227818121333;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;42.9808;5.7254;0;5.25;4;1;1;1;15.0;-82.0;1;8566.227818121333;12000;64;0;10;0.0;1;1;16;5
