node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;18.3097;20.0584;0;5.25;4;4;0;7;15.0;-82.0;1;16666.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;31.6024;1.4899;0;5.25;4;0;0;7;15.0;-82.0;1;11608.37436682612;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;32.5344;3.3989;0;5.25;4;0;0;7;15.0;-82.0;1;11608.37436682612;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;33.827;38.7245;0;5.25;0;5;5;5;15.0;-82.0;1;16042.428575025297;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;37.4388;38.6436;0;5.25;0;5;5;5;15.0;-82.0;1;16042.428575025297;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;3.3418;16.2132;0;5.25;0;1;0;1;15.0;-82.0;1;12907.093105552036;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;-0.3302;13.7058;0;5.25;0;1;0;1;15.0;-82.0;1;12907.093105552036;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;27.1576;30.1307;0;5.25;4;3;0;7;15.0;-82.0;1;13550.732823192151;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;30.1104;27.6325;0;5.25;4;3;0;7;15.0;-82.0;1;13550.732823192151;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;10.7671;3.8211;0;5.25;4;5;5;5;15.0;-82.0;1;7566.243610055391;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;9.6651;-0.3093;0;5.25;4;5;5;5;15.0;-82.0;1;7566.243610055391;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;2.7241;38.7952;0;5.25;4;1;0;3;15.0;-82.0;1;8414.56202226184;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;1.2344;43.469;0;5.25;4;1;0;3;15.0;-82.0;1;8414.56202226184;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;15.0178;34.5894;0;5.25;4;6;0;7;15.0;-82.0;1;13700.112742511294;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;16.7953;37.7539;0;5.25;4;6;0;7;15.0;-82.0;1;13700.112742511294;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;33.7304;11.5437;0;5.25;0;2;0;7;15.0;-82.0;1;9257.023038757468;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;32.512;15.0312;0;5.25;0;2;0;7;15.0;-82.0;1;9257.023038757468;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;38.1108;27.9549;0;5.25;0;2;2;2;15.0;-82.0;1;6606.451576372647;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;40.4663;31.1633;0;5.25;0;2;2;2;15.0;-82.0;1;6606.451576372647;12000;64;0;10;0.0;1;1;16;5
