node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;4;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;16.4232;19.5043;0;5.25;4;4;0;7;15.0;-82.0;1;4166.5;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;21.3307;37.5328;0;5.25;0;1;0;3;15.0;-82.0;1;8081.430694607048;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;19.3792;38.477;0;5.25;0;1;0;3;15.0;-82.0;1;8081.430694607048;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;0.5172;35.8087;0;5.25;4;2;2;2;15.0;-82.0;1;7207.212966194439;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;-0.1867;32.345;0;5.25;4;2;2;2;15.0;-82.0;1;7207.212966194439;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;18.919;3.1795;0;5.25;0;5;0;7;15.0;-82.0;1;7906.366591286666;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;21.8788;1.3881;0;5.25;0;5;0;7;15.0;-82.0;1;7906.366591286666;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;3.4511;9.447;0;5.25;4;1;0;3;15.0;-82.0;1;6348.474641436536;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;3.9603;4.7569;0;5.25;4;1;0;3;15.0;-82.0;1;6348.474641436536;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;30.2398;21.2172;0;5.25;4;7;4;7;15.0;-82.0;1;6045.084329263635;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;27.0412;20.9551;0;5.25;4;7;4;7;15.0;-82.0;1;6045.084329263635;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;2.9626;21.376;0;5.25;0;7;0;7;15.0;-82.0;1;9031.25550649333;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;4.4596;24.5673;0;5.25;0;7;0;7;15.0;-82.0;1;9031.25550649333;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;31.4525;35.6264;0;5.25;0;1;1;1;15.0;-82.0;1;12568.962677673964;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;27.6761;34.1146;0;5.25;0;1;1;1;15.0;-82.0;1;12568.962677673964;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;38.4418;10.0121;0;5.25;4;2;2;2;15.0;-82.0;1;7020.277244425669;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;41.8787;11.1249;0;5.25;4;2;2;2;15.0;-82.0;1;7020.277244425669;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;11.8665;32.3501;0;5.25;0;1;0;7;15.0;-82.0;1;8117.670489375967;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;12.4228;37.2084;0;5.25;0;1;0;7;15.0;-82.0;1;8117.670489375967;12000;64;0;10;0.0;1;1;16;5
