node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tx_power(dBm);cca(dBm);traffic_model;traffic_load[pkt/s];pkt_size[bit];num_pkt_agg;capture_eff_mode;capture_eff_thr;constant_PER;PIFS_activated;CW_adaptation;CW;CW_stage
AP_A;0;A;20;20;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
STA_A1;1;A;23.0258;17.1975;0;5.25;4;5;0;7;15.0;-82.0;1;8333.0;12000;64;0;10;0.0;1;1;16;5
AP_B;0;B;10.1409;1.5865;0;5.25;0;2;2;2;15.0;-82.0;1;12453.460439217946;12000;64;0;10;0.0;1;1;16;5
STA_B1;1;B;11.0192;-2.9697;0;5.25;0;2;2;2;15.0;-82.0;1;12453.460439217946;12000;64;0;10;0.0;1;1;16;5
AP_C;0;C;10.8205;34.8641;0;5.25;0;7;0;7;15.0;-82.0;1;9522.95129434588;12000;64;0;10;0.0;1;1;16;5
STA_C1;1;C;6.1139;34.6126;0;5.25;0;7;0;7;15.0;-82.0;1;9522.95129434588;12000;64;0;10;0.0;1;1;16;5
AP_D;0;D;39.4246;33.713;0;5.25;4;7;4;7;15.0;-82.0;1;10186.328494009773;12000;64;0;10;0.0;1;1;16;5
STA_D1;1;D;41.8829;32.6108;0;5.25;4;7;4;7;15.0;-82.0;1;10186.328494009773;12000;64;0;10;0.0;1;1;16;5
AP_E;0;E;24.8437;30.9469;0;5.25;0;7;6;7;15.0;-82.0;1;14509.847217394228;12000;64;0;10;0.0;1;1;16;5
STA_E1;1;E;28.4328;30.2596;0;5.25;0;7;6;7;15.0;-82.0;1;14509.847217394228;12000;64;0;10;0.0;1;1;16;5
AP_F;0;F;35.6058;4.1014;0;5.25;4;1;0;3;15.0;-82.0;1;10663.984700899613;12000;64;0;10;0.0;1;1;16;5
STA_F1;1;F;37.7885;6.3715;0;5.25;4;1;0;3;15.0;-82.0;1;10663.984700899613;12000;64;0;10;0.0;1;1;16;5
AP_G;0;G;1.0035;21.563;0;5.25;0;4;4;4;15.0;-82.0;1;14120.88633318244;12000;64;0;10;0.0;1;1;16;5
STA_G1;1;G;4.6589;21.3768;0;5.25;0;4;4;4;15.0;-82.0;1;14120.88633318244;12000;64;0;10;0.0;1;1;16;5
AP_H;0;H;37.209;20.4934;0;5.25;0;7;7;7;15.0;-82.0;1;12478.734111954336;12000;64;0;10;0.0;1;1;16;5
STA_H1;1;H;37.0459;24.6741;0;5.25;0;7;7;7;15.0;-82.0;1;12478.734111954336;12000;64;0;10;0.0;1;1;16;5
AP_I;0;I;20.4461;4.5648;0;5.25;4;6;6;6;15.0;-82.0;1;9804.09799051725;12000;64;0;10;0.0;1;1;16;5
STA_I1;1;I;21.257;0.3156;0;5.25;4;6;6;6;15.0;-82.0;1;9804.09799051725;12000;64;0;10;0.0;1;1;16;5
AP_J;0;J;0.4711;7.1679;0;5.25;0;0;0;0;15.0;-82.0;1;9238.391791853366;12000;64;0;10;0.0;1;1;16;5
STA_J1;1;J;-4.0584;6.4052;0;5.25;0;0;0;0;15.0;-82.0;1;9238.391791853366;12000;64;0;10;0.0;1;1;16;5
